go_id	name	namespace	study_k	study_n	bg_K	bg_N	fold_enrichment	p_value	fdr	phenotype	genes
GO:0048584	positive regulation of response to stimulus	biological_process	63	2834	694	34266	1.1	2.359e-01	8.478e-01		LOC120018251,LOC120019104,LOC120021774,LOC120022634,LOC120024201,LOC120024745,LOC120024769,LOC120025019,LOC120025372,LOC120026238,LOC120026854,LOC120031042,LOC120031803,LOC120032005,LOC120032389,LOC120032526,LOC120032527,LOC120032974,LOC120033051,LOC120033559,LOC120033716,LOC120034417,LOC120034795,LOC120034797,LOC120035059
GO:0008380	RNA splicing	biological_process	29	2834	304	34266	1.15	2.367e-01	8.497e-01		LOC120018359,LOC120019900,LOC120020690,LOC120024866,LOC120028051,LOC120029014,LOC120029858,LOC120031968,LOC120032524,LOC120032798,LOC120032907,LOC120032915,LOC120033550,LOC120038194,LOC120044554,LOC120044622,LOC120049663,LOC120051539,LOC120051898,LOC120051978,LOC120055700,LOC120058340,LOC120060688,LOC120062436,LOC120065315
GO:0042127	regulation of cell population proliferation	biological_process	35	2834	373	34266	1.13	2.408e-01	8.531e-01		LOC120018300,LOC120022429,LOC120022634,LOC120023224,LOC120025722,LOC120031042,LOC120032526,LOC120032527,LOC120032924,LOC120033014,LOC120033262,LOC120034058,LOC120034362,LOC120034797,LOC120037027,LOC120040917,LOC120042254,LOC120042567,LOC120046320,LOC120046350,LOC120047302,LOC120048346,LOC120049094,LOC120049095,LOC120049360
GO:0015085	calcium ion transmembrane transporter activity	molecular_function	23	2834	237	34266	1.17	2.409e-01	8.531e-01		LOC120017401,LOC120021859,LOC120023380,LOC120024696,LOC120031552,LOC120031556,LOC120031811,LOC120034271,LOC120034351,LOC120035038,LOC120039049,LOC120040198,LOC120041637,LOC120044647,LOC120047712,LOC120051696,LOC120052219,LOC120054436,LOC120060148,LOC120061553,mcoln1b,slc24a5,slc8a2b
GO:1901987	regulation of cell cycle phase transition	biological_process	16	2834	159	34266	1.22	2.420e-01	8.531e-01		LOC120022294,LOC120024463,LOC120032610,LOC120032951,LOC120037027,LOC120046317,LOC120047536,LOC120049937,LOC120050364,LOC120051461,LOC120055871,LOC120063176,anapc5,eme1,fancd2,wdr76
GO:1905369	endopeptidase complex	cellular_component	13	2834	126	34266	1.25	2.425e-01	8.531e-01		LOC120021373,LOC120023431,LOC120028660,LOC120032635,LOC120034949,LOC120037910,LOC120046317,LOC120048802,LOC120050364,LOC120056907,LOC120056966,LOC120056970,spcs2
GO:0061013	regulation of mRNA catabolic process	biological_process	13	2834	126	34266	1.25	2.425e-01	8.531e-01		LOC120019548,LOC120020707,LOC120022442,LOC120024099,LOC120026950,LOC120044003,LOC120044165,LOC120046454,LOC120047114,LOC120049662,LOC120066515,angel2,exosc8
GO:0006367	transcription initiation at RNA polymerase II promoter	biological_process	6	2834	51	34266	1.42	2.439e-01	8.531e-01		LOC120017437,LOC120019183,LOC120048085,LOC120052620,taf10,taf12
GO:0030866	cortical actin cytoskeleton organization	biological_process	6	2834	51	34266	1.42	2.439e-01	8.531e-01		LOC120030952,LOC120036180,LOC120036648,LOC120046789,fmnl2b,rock2a
GO:0016878	acid-thiol ligase activity	molecular_function	6	2834	51	34266	1.42	2.439e-01	8.531e-01		LOC120034531,LOC120041848,LOC120041865,LOC120063109,LOC120063560,acsl1a
GO:0044782	cilium organization	biological_process	28	2834	294	34266	1.15	2.441e-01	8.531e-01		LOC120022770,LOC120023616,LOC120024223,LOC120032687,LOC120032794,LOC120035100,LOC120039755,LOC120040161,LOC120042376,LOC120042708,LOC120044085,LOC120047746,LOC120048865,LOC120049039,LOC120053598,LOC120055773,LOC120058709,ccdc39,cep131,cfap20,dynll2a,fam161b,hoatz,hydin,iqub
GO:0072384	organelle transport along microtubule	biological_process	5	2834	41	34266	1.47	2.489e-01	8.531e-01		LOC120032514,LOC120041882,LOC120047537,ndel1b,trak1a
GO:0051959	dynein light intermediate chain binding	molecular_function	5	2834	41	34266	1.47	2.489e-01	8.531e-01		LOC120032491,LOC120044461,LOC120046349,dnah2,dynll2a
GO:0008198	ferrous iron binding	molecular_function	5	2834	41	34266	1.47	2.489e-01	8.531e-01		LOC120032779,LOC120033753,LOC120033771,LOC120033798,LOC120033830
GO:2000045	regulation of G1/S transition of mitotic cell cycle	biological_process	5	2834	41	34266	1.47	2.489e-01	8.531e-01		LOC120037027,LOC120046317,LOC120049937,LOC120050364,LOC120055871
GO:0042177	negative regulation of protein catabolic process	biological_process	5	2834	41	34266	1.47	2.489e-01	8.531e-01		LOC120041601,LOC120041610,LOC120041632,LOC120049327,azin1b
GO:0005344	oxygen carrier activity	molecular_function	5	2834	41	34266	1.47	2.489e-01	8.531e-01	Y	LOC120036973,LOC120036990,LOC120037013,LOC120044016,LOC120045704
GO:0005833	hemoglobin complex	cellular_component	5	2834	41	34266	1.47	2.489e-01	8.531e-01		LOC120036973,LOC120036990,LOC120037013,LOC120044016,LOC120045704
GO:0031720	haptoglobin binding	molecular_function	5	2834	41	34266	1.47	2.489e-01	8.531e-01		LOC120036973,LOC120036990,LOC120037013,LOC120044016,LOC120045704
GO:0031838	haptoglobin-hemoglobin complex	cellular_component	5	2834	41	34266	1.47	2.489e-01	8.531e-01		LOC120036973,LOC120036990,LOC120037013,LOC120044016,LOC120045704
GO:0006986	response to unfolded protein	biological_process	10	2834	94	34266	1.29	2.490e-01	8.531e-01		LOC120017721,LOC120025046,LOC120030879,LOC120030881,LOC120034057,LOC120044077,LOC120044673,LOC120058342,LOC120059594,herpud2
GO:0015373	monoatomic anion:sodium symporter activity	molecular_function	3	2834	21	34266	1.73	2.492e-01	8.531e-01		LOC120028812,LOC120045871,LOC120050593
GO:0015378	sodium:chloride symporter activity	molecular_function	3	2834	21	34266	1.73	2.492e-01	8.531e-01		LOC120028812,LOC120045871,LOC120050593
GO:0035196	miRNA processing	biological_process	3	2834	21	34266	1.73	2.492e-01	8.531e-01		LOC120018286,LOC120031391,LOC120036471
GO:0042246	tissue regeneration	biological_process	3	2834	21	34266	1.73	2.492e-01	8.531e-01		LOC120022634,LOC120031042,LOC120065092
GO:0002822	regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	biological_process	3	2834	21	34266	1.73	2.492e-01	8.531e-01	Y	LOC120040917,LOC120042254,LOC120049292
GO:0002819	regulation of adaptive immune response	biological_process	3	2834	21	34266	1.73	2.492e-01	8.531e-01	Y	LOC120040917,LOC120042254,LOC120049292
GO:0030017	sarcomere	cellular_component	16	2834	160	34266	1.21	2.498e-01	8.531e-01		LOC120022803,LOC120031392,LOC120048197,LOC120048421,LOC120049116,LOC120049962,LOC120050266,LOC120051804,LOC120052388,LOC120052389,LOC120052905,LOC120056805,LOC120062569,csrp2,csrp3,tnnt2c
GO:0004970	glutamate-gated receptor activity	molecular_function	7	2834	62	34266	1.37	2.507e-01	8.531e-01		LOC120021676,LOC120026501,LOC120026774,LOC120031313,LOC120031587,LOC120044423,grin2da
GO:0002250	adaptive immune response	biological_process	7	2834	62	34266	1.37	2.507e-01	8.531e-01	Y	LOC120032458,LOC120034795,LOC120036493,LOC120043845,LOC120044547,LOC120044731,LOC120066580
GO:0005741	mitochondrial outer membrane	cellular_component	12	2834	116	34266	1.25	2.511e-01	8.531e-01		LOC120018287,LOC120022305,LOC120023754,LOC120029323,LOC120032888,LOC120034478,LOC120034479,LOC120041311,LOC120044541,LOC120048765,LOC120066484,mcl1b
GO:0043487	regulation of RNA stability	biological_process	12	2834	116	34266	1.25	2.511e-01	8.531e-01		LOC120019548,LOC120020707,LOC120022442,LOC120024099,LOC120026950,LOC120044003,LOC120046454,LOC120047114,LOC120049662,angel2,exosc8,zcchc17
GO:0005669	transcription factor TFIID complex	cellular_component	4	2834	31	34266	1.56	2.518e-01	8.531e-01		LOC120017437,LOC120048085,taf10,taf12
GO:0005666	RNA polymerase III complex	cellular_component	4	2834	31	34266	1.56	2.518e-01	8.531e-01		LOC120032819,LOC120036753,LOC120048860,polr2h
GO:0016799	hydrolase activity, hydrolyzing N-glycosyl compounds	molecular_function	4	2834	31	34266	1.56	2.518e-01	8.531e-01		LOC120033396,LOC120051113,LOC120058290,LOC120058293
GO:0045292	mRNA cis splicing, via spliceosome	biological_process	4	2834	31	34266	1.56	2.518e-01	8.531e-01		LOC120028051,LOC120038194,LOC120055700,LOC120062436
GO:0044843	cell cycle G1/S phase transition	biological_process	4	2834	31	34266	1.56	2.518e-01	8.531e-01		LOC120019677,LOC120020950,LOC120055905,LOC120062708
GO:0000082	G1/S transition of mitotic cell cycle	biological_process	4	2834	31	34266	1.56	2.518e-01	8.531e-01		LOC120019677,LOC120020950,LOC120055905,LOC120062708
GO:0030150	protein import into mitochondrial matrix	biological_process	4	2834	31	34266	1.56	2.518e-01	8.531e-01		LOC120032888,LOC120036195,LOC120048765,LOC120061152
GO:0051588	regulation of neurotransmitter transport	biological_process	4	2834	31	34266	1.56	2.518e-01	8.531e-01		LOC120050139,LOC120052904,LOC120062699,cplx4a
GO:0046928	regulation of neurotransmitter secretion	biological_process	4	2834	31	34266	1.56	2.518e-01	8.531e-01		LOC120050139,LOC120052904,LOC120062699,cplx4a
GO:0051045	negative regulation of membrane protein ectodomain proteolysis	biological_process	4	2834	31	34266	1.56	2.518e-01	8.531e-01		LOC120041601,LOC120041610,LOC120041632,LOC120049327
GO:0007186	G protein-coupled receptor signaling pathway	biological_process	129	2834	1471	34266	1.06	2.518e-01	8.531e-01		LOC120018585,LOC120018586,LOC120018587,LOC120018589,LOC120018595,LOC120018609,LOC120019203,LOC120019674,LOC120020067,LOC120020322,LOC120020538,LOC120020649,LOC120021069,LOC120023737,LOC120023889,LOC120024226,LOC120024300,LOC120024349,LOC120024702,LOC120024703,LOC120024711,LOC120024745,LOC120024881,LOC120025019,LOC120025372
GO:0006790	sulfur compound metabolic process	biological_process	19	2834	194	34266	1.18	2.537e-01	8.566e-01		LOC120024269,LOC120028813,LOC120029829,LOC120031483,LOC120031887,LOC120033928,LOC120034662,LOC120034669,LOC120038056,LOC120046331,LOC120046708,LOC120050321,LOC120051752,LOC120052371,LOC120062233,LOC120063177,acsl1a,thtpa,txnrd2.2
GO:1901699	cellular response to nitrogen compound	biological_process	19	2834	194	34266	1.18	2.537e-01	8.566e-01		LOC120022070,LOC120023754,LOC120024702,LOC120027038,LOC120028030,LOC120028089,LOC120033116,LOC120033549,LOC120034058,LOC120034362,LOC120035602,LOC120048677,LOC120050139,LOC120051050,LOC120060868,LOC120062348,cracr2b,drd2a,pck1
GO:0004930	G protein-coupled receptor activity	molecular_function	101	2834	1143	34266	1.07	2.547e-01	8.566e-01		LOC120018585,LOC120018586,LOC120018587,LOC120018589,LOC120018595,LOC120018609,LOC120019674,LOC120020067,LOC120020322,LOC120020538,LOC120020649,LOC120023737,LOC120023889,LOC120024226,LOC120024300,LOC120024349,LOC120024703,LOC120024711,LOC120024881,LOC120026238,LOC120027241,LOC120029219,LOC120029226,LOC120029229,LOC120029602
GO:0019899	enzyme binding	molecular_function	81	2834	909	34266	1.08	2.551e-01	8.566e-01		LOC120019104,LOC120020583,LOC120021774,LOC120024897,LOC120025046,LOC120025972,LOC120026540,LOC120029981,LOC120030879,LOC120030881,LOC120031328,LOC120031347,LOC120031486,LOC120031977,LOC120032522,LOC120032589,LOC120032709,LOC120032906,LOC120032913,LOC120032941,LOC120033051,LOC120033559,LOC120033563,LOC120033919,LOC120034052
GO:0097193	intrinsic apoptotic signaling pathway	biological_process	8	2834	73	34266	1.33	2.551e-01	8.566e-01		LOC120022305,LOC120034187,LOC120034478,LOC120034479,LOC120044077,LOC120044673,LOC120059167,mcl1b
GO:0140993	histone modifying activity	molecular_function	18	2834	183	34266	1.19	2.551e-01	8.566e-01		LOC120021369,LOC120022441,LOC120024164,LOC120029530,LOC120034085,LOC120034494,LOC120036107,LOC120036526,LOC120039236,LOC120040364,LOC120047222,LOC120049828,LOC120050080,LOC120050980,LOC120060142,LOC120061008,LOC120063180,LOC120063786
GO:0006396	RNA processing	biological_process	71	2834	793	34266	1.08	2.575e-01	8.566e-01		LOC120017459,LOC120018286,LOC120018359,LOC120019900,LOC120020690,LOC120020707,LOC120022349,LOC120024866,LOC120028051,LOC120029014,LOC120029767,LOC120029858,LOC120029973,LOC120030201,LOC120031391,LOC120031968,LOC120032297,LOC120032524,LOC120032798,LOC120032907,LOC120032915,LOC120033550,LOC120034312,LOC120036471,LOC120037503
GO:0005245	voltage-gated calcium channel activity	molecular_function	9	2834	84	34266	1.3	2.578e-01	8.566e-01		LOC120021859,LOC120023380,LOC120034271,LOC120034351,LOC120035038,LOC120041637,LOC120044647,LOC120047712,LOC120061553
GO:0005881	cytoplasmic microtubule	cellular_component	6	2834	52	34266	1.4	2.581e-01	8.566e-01		LOC120025642,LOC120025643,LOC120026473,LOC120042376,LOC120047537,gtse1
GO:0048513	animal organ development	biological_process	75	2834	840	34266	1.08	2.586e-01	8.566e-01		LOC120018062,LOC120027135,LOC120027902,LOC120028089,LOC120028632,LOC120030952,LOC120031239,LOC120032388,LOC120032708,LOC120032724,LOC120032924,LOC120033014,LOC120033262,LOC120033541,LOC120033703,LOC120035048,LOC120035146,LOC120037083,LOC120040389,LOC120045822,LOC120046977,LOC120047441,LOC120048423,LOC120049094,LOC120049095
GO:0140678	molecular function inhibitor activity	molecular_function	36	2834	388	34266	1.12	2.587e-01	8.566e-01		LOC120017815,LOC120018265,LOC120018266,LOC120019682,LOC120025121,LOC120029562,LOC120029563,LOC120029928,LOC120029933,LOC120029934,LOC120031250,LOC120032492,LOC120032520,LOC120032521,LOC120032617,LOC120032941,LOC120033162,LOC120033924,LOC120039311,LOC120041601,LOC120041610,LOC120041632,LOC120042161,LOC120044362,LOC120048268
GO:0061659	ubiquitin-like protein ligase activity	molecular_function	36	2834	388	34266	1.12	2.587e-01	8.566e-01		LOC120022272,LOC120023137,LOC120024020,LOC120024073,LOC120024131,LOC120024150,LOC120026808,LOC120029958,LOC120031752,LOC120032610,LOC120033765,LOC120034746,LOC120034786,LOC120034990,LOC120035934,LOC120037615,LOC120038274,LOC120039932,LOC120040402,LOC120044543,LOC120044555,LOC120046258,LOC120047112,LOC120047921,LOC120048342
GO:0005875	microtubule associated complex	cellular_component	13	2834	128	34266	1.23	2.601e-01	8.566e-01		LOC120031062,LOC120033767,LOC120041882,LOC120044461,LOC120045303,LOC120049767,LOC120055533,LOC120065207,dnah2,dynll2a,dynlt5,kif28,ndel1b
GO:0071900	regulation of protein serine/threonine kinase activity	biological_process	13	2834	128	34266	1.23	2.601e-01	8.566e-01		LOC120032502,LOC120032526,LOC120032527,LOC120032974,LOC120033559,LOC120033703,LOC120034531,LOC120049937,LOC120055905,ccna1,cdk5r2a,cdkn2a/b,cdkn2d
GO:0099111	microtubule-based transport	biological_process	12	2834	117	34266	1.24	2.604e-01	8.566e-01		LOC120023616,LOC120032514,LOC120035100,LOC120041882,LOC120042376,LOC120047537,LOC120049662,LOC120060166,cep131,ndel1b,trak1a,wdr35
GO:0019787	ubiquitin-like protein transferase activity	molecular_function	52	2834	573	34266	1.1	2.608e-01	8.566e-01		LOC120021774,LOC120022272,LOC120023137,LOC120024020,LOC120024073,LOC120024131,LOC120024150,LOC120024777,LOC120026808,LOC120029958,LOC120031752,LOC120032342,LOC120032610,LOC120033765,LOC120034746,LOC120034753,LOC120034785,LOC120034786,LOC120034947,LOC120034990,LOC120035934,LOC120037615,LOC120038274,LOC120039932,LOC120040402
GO:0031967	organelle envelope	cellular_component	55	2834	608	34266	1.09	2.616e-01	8.566e-01		LOC120018287,LOC120018326,LOC120019683,LOC120020088,LOC120020727,LOC120021140,LOC120021832,LOC120022305,LOC120022528,LOC120023754,LOC120025046,LOC120028564,LOC120029158,LOC120029323,LOC120029935,LOC120030466,LOC120032827,LOC120032888,LOC120033514,LOC120034478,LOC120034479,LOC120034492,LOC120034531,LOC120034543,LOC120034793
GO:0009897	external side of plasma membrane	cellular_component	25	2834	263	34266	1.15	2.622e-01	8.566e-01		LOC120019104,LOC120021872,LOC120022429,LOC120024920,LOC120027902,LOC120032458,LOC120032973,LOC120033164,LOC120033459,LOC120033570,LOC120036493,LOC120040917,LOC120042254,LOC120044547,LOC120045539,LOC120046320,LOC120047732,LOC120048594,LOC120048805,LOC120049292,LOC120056826,LOC120058536,LOC120058790,LOC120059053,LOC120059076
GO:0032774	RNA biosynthetic process	biological_process	92	2834	1040	34266	1.07	2.623e-01	8.566e-01		LOC120017437,LOC120017459,LOC120018286,LOC120018359,LOC120019183,LOC120019900,LOC120020690,LOC120020707,LOC120022349,LOC120024866,LOC120028051,LOC120028545,LOC120029014,LOC120029767,LOC120029858,LOC120029973,LOC120030201,LOC120031391,LOC120031968,LOC120032297,LOC120032524,LOC120032798,LOC120032819,LOC120032907,LOC120032915
GO:0033044	regulation of chromosome organization	biological_process	7	2834	63	34266	1.34	2.637e-01	8.566e-01		LOC120024463,LOC120032610,LOC120044542,LOC120047536,LOC120063176,anapc5,terfa
GO:0070971	endoplasmic reticulum exit site	cellular_component	7	2834	63	34266	1.34	2.637e-01	8.566e-01		LOC120029114,LOC120032359,LOC120036379,LOC120042547,LOC120058476,LOC120062271,sar1aa
GO:0015144	carbohydrate transmembrane transporter activity	molecular_function	7	2834	63	34266	1.34	2.637e-01	8.566e-01		LOC120031421,LOC120041002,LOC120041070,LOC120047780,LOC120050825,LOC120064722,aqp7
GO:0061982	meiosis I cell cycle process	biological_process	7	2834	63	34266	1.34	2.637e-01	8.566e-01		LOC120027040,LOC120036166,LOC120044003,LOC120047331,eme1,ercc1,fancd2
GO:0033365	protein localization to organelle	biological_process	36	2834	389	34266	1.12	2.638e-01	8.566e-01		LOC120028225,LOC120031836,LOC120032528,LOC120032593,LOC120032888,LOC120033566,LOC120033919,LOC120035100,LOC120036195,LOC120043494,LOC120044647,LOC120046754,LOC120046857,LOC120047124,LOC120047536,LOC120047712,LOC120047746,LOC120048765,LOC120048865,LOC120051048,LOC120051404,LOC120052896,LOC120060182,LOC120061152,LOC120065434
GO:0099177	regulation of trans-synaptic signaling	biological_process	24	2834	252	34266	1.15	2.644e-01	8.566e-01		LOC120020067,LOC120025932,LOC120026774,LOC120031313,LOC120031587,LOC120044423,LOC120044552,LOC120044647,LOC120045774,LOC120047712,LOC120049662,LOC120050074,LOC120050097,LOC120050139,LOC120052219,LOC120052904,LOC120053451,LOC120062135,LOC120062699,cplx4a,grin2da,grm6b,rims1b,rims2a
GO:0050804	modulation of chemical synaptic transmission	biological_process	24	2834	252	34266	1.15	2.644e-01	8.566e-01		LOC120020067,LOC120025932,LOC120026774,LOC120031313,LOC120031587,LOC120044423,LOC120044552,LOC120044647,LOC120045774,LOC120047712,LOC120049662,LOC120050074,LOC120050097,LOC120050139,LOC120052219,LOC120052904,LOC120053451,LOC120062135,LOC120062699,cplx4a,grin2da,grm6b,rims1b,rims2a
GO:0046935	1-phosphatidylinositol-3-kinase regulator activity	molecular_function	5	2834	42	34266	1.44	2.650e-01	8.566e-01		LOC120032876,LOC120032974,LOC120034061,LOC120041464,LOC120050047
GO:0008213	protein alkylation	biological_process	5	2834	42	34266	1.44	2.650e-01	8.566e-01		LOC120017684,LOC120034490,LOC120034541,LOC120045580,prmt5
GO:0006479	protein methylation	biological_process	5	2834	42	34266	1.44	2.650e-01	8.566e-01		LOC120017684,LOC120034490,LOC120034541,LOC120045580,prmt5
GO:0008088	axo-dendritic transport	biological_process	5	2834	42	34266	1.44	2.650e-01	8.566e-01		LOC120032514,LOC120047537,LOC120049662,LOC120060166,trak1a
GO:0035825	homologous recombination	biological_process	5	2834	42	34266	1.44	2.650e-01	8.566e-01		LOC120027040,LOC120036166,LOC120047331,eme1,fancd2
GO:0140527	reciprocal homologous recombination	biological_process	5	2834	42	34266	1.44	2.650e-01	8.566e-01		LOC120027040,LOC120036166,LOC120047331,eme1,fancd2
GO:0007131	reciprocal meiotic recombination	biological_process	5	2834	42	34266	1.44	2.650e-01	8.566e-01		LOC120027040,LOC120036166,LOC120047331,eme1,fancd2
GO:0000462	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	biological_process	5	2834	42	34266	1.44	2.650e-01	8.566e-01		LOC120048439,LOC120048502,LOC120049967,ngdn,tbl3
GO:0002376	immune system process	biological_process	70	2834	784	34266	1.08	2.670e-01	8.566e-01	Y	LOC120018521,LOC120019104,LOC120019186,LOC120021224,LOC120022429,LOC120022571,LOC120023649,LOC120023737,LOC120024214,LOC120024745,LOC120024769,LOC120024920,LOC120024924,LOC120025019,LOC120025372,LOC120027902,LOC120028377,LOC120032458,LOC120032980,LOC120033438,LOC120034795,LOC120034797,LOC120035059,LOC120036493,LOC120037605
GO:0045860	positive regulation of protein kinase activity	biological_process	8	2834	74	34266	1.31	2.670e-01	8.566e-01		LOC120032502,LOC120032526,LOC120032527,LOC120032974,LOC120033559,LOC120034531,bora,cdk5r2a
GO:0042803	protein homodimerization activity	molecular_function	8	2834	74	34266	1.31	2.670e-01	8.566e-01		LOC120022305,LOC120034478,LOC120034479,LOC120049334,LOC120049662,mcl1b,terf1,terfa
GO:0031256	leading edge membrane	cellular_component	8	2834	74	34266	1.31	2.670e-01	8.566e-01		LOC120031838,LOC120044552,LOC120048461,LOC120056459,LOC120060854,LOC120061883,arhgap44a,sh3yl1
GO:0008757	S-adenosylmethionine-dependent methyltransferase activity	molecular_function	19	2834	196	34266	1.17	2.681e-01	8.566e-01		LOC120017684,LOC120017755,LOC120019684,LOC120022441,LOC120027360,LOC120029324,LOC120033012,LOC120034407,LOC120034490,LOC120034541,LOC120036107,LOC120036321,LOC120037503,LOC120040364,LOC120045580,LOC120047222,LOC120050980,LOC120060142,comtb
GO:0042277	peptide binding	molecular_function	14	2834	140	34266	1.21	2.682e-01	8.566e-01		LOC120024881,LOC120027241,LOC120029602,LOC120030016,LOC120032113,LOC120032432,LOC120032506,LOC120039298,LOC120049071,LOC120049205,LOC120051141,LOC120066645,anpepb,apba2b
GO:0042147	retrograde transport, endosome to Golgi	biological_process	9	2834	85	34266	1.28	2.690e-01	8.566e-01		LOC120021737,LOC120033978,LOC120041350,LOC120044007,LOC120062346,LOC120063507,snx1a,vps50,vps52
GO:1903530	regulation of secretion by cell	biological_process	18	2834	185	34266	1.18	2.700e-01	8.566e-01		LOC120030016,LOC120034026,LOC120034246,LOC120034415,LOC120036772,LOC120041637,LOC120046321,LOC120048677,LOC120049373,LOC120049375,LOC120050139,LOC120052904,LOC120055773,LOC120056443,LOC120062699,cplx4a,cracr2b,nmbb
GO:0004467	long-chain fatty acid-CoA ligase activity	molecular_function	4	2834	32	34266	1.51	2.706e-01	8.566e-01	Y	LOC120034531,LOC120063109,LOC120063560,acsl1a
GO:1901568	fatty acid derivative metabolic process	biological_process	4	2834	32	34266	1.51	2.706e-01	8.566e-01	Y	LOC120021227,LOC120023534,LOC120046331,acsl1a
GO:0005868	cytoplasmic dynein complex	cellular_component	4	2834	32	34266	1.51	2.706e-01	8.566e-01		LOC120033767,LOC120055533,dynll2a,dynlt5
GO:0048706	embryonic skeletal system development	biological_process	4	2834	32	34266	1.51	2.706e-01	8.566e-01	Y	LOC120049142,LOC120053527,LOC120054283,hoxa9b
GO:0016070	RNA metabolic process	biological_process	108	2834	1231	34266	1.06	2.715e-01	8.566e-01		LOC120017437,LOC120017459,LOC120018286,LOC120018359,LOC120019183,LOC120019548,LOC120019900,LOC120020690,LOC120020707,LOC120022349,LOC120022442,LOC120024866,LOC120024894,LOC120026950,LOC120028051,LOC120028545,LOC120029014,LOC120029767,LOC120029858,LOC120029973,LOC120030201,LOC120031391,LOC120031968,LOC120032297,LOC120032524
GO:0019900	kinase binding	molecular_function	26	2834	276	34266	1.14	2.722e-01	8.566e-01		LOC120019104,LOC120024897,LOC120025046,LOC120032522,LOC120032913,LOC120032941,LOC120033559,LOC120034795,LOC120044712,LOC120047732,LOC120048268,LOC120048594,LOC120048766,LOC120049962,LOC120049991,LOC120050008,LOC120051466,LOC120052143,LOC120063028,bora,cdk5r2a,cdkn2a/b,cdkn2d,fbxo7,spag9a
GO:0070828	heterochromatin organization	biological_process	3	2834	22	34266	1.65	2.723e-01	8.566e-01		LOC120022441,LOC120059566,LOC120060383
GO:0035255	ionotropic glutamate receptor binding	molecular_function	3	2834	22	34266	1.65	2.723e-01	8.566e-01		LOC120028229,LOC120037100,LOC120066718
GO:0046642	negative regulation of alpha-beta T cell proliferation	biological_process	3	2834	22	34266	1.65	2.723e-01	8.566e-01		LOC120058790,LOC120059053,LOC120059076
GO:0070567	cytidylyltransferase activity	molecular_function	3	2834	22	34266	1.65	2.723e-01	8.566e-01		LOC120031773,LOC120035099,LOC120057283
GO:0034751	aryl hydrocarbon receptor complex	cellular_component	3	2834	22	34266	1.65	2.723e-01	8.566e-01		LOC120032224,LOC120033436,LOC120058283
GO:0007259	cell surface receptor signaling pathway via JAK-STAT	biological_process	3	2834	22	34266	1.65	2.723e-01	8.566e-01		LOC120034058,LOC120034362,LOC120055743
GO:0097696	cell surface receptor signaling pathway via STAT	biological_process	3	2834	22	34266	1.65	2.723e-01	8.566e-01		LOC120034058,LOC120034362,LOC120055743
GO:0031099	regeneration	biological_process	3	2834	22	34266	1.65	2.723e-01	8.566e-01		LOC120022634,LOC120031042,LOC120065092
GO:0008083	growth factor activity	molecular_function	20	2834	208	34266	1.16	2.732e-01	8.586e-01	Y	LOC120023224,LOC120028377,LOC120032526,LOC120032527,LOC120032924,LOC120032998,LOC120033262,LOC120036431,LOC120044850,LOC120047302,LOC120047538,LOC120049094,LOC120049095,LOC120049360,LOC120055820,LOC120060385,LOC120061462,fgf7,mstnb,ndr2
GO:0051649	establishment of localization in cell	biological_process	136	2834	1562	34266	1.05	2.738e-01	8.593e-01		LOC120017770,LOC120020088,LOC120020198,LOC120021737,LOC120022111,LOC120022969,LOC120023616,LOC120024345,LOC120024699,LOC120025169,LOC120025932,LOC120027915,LOC120028225,LOC120028812,LOC120028889,LOC120029114,LOC120031975,LOC120032191,LOC120032211,LOC120032359,LOC120032491,LOC120032511,LOC120032514,LOC120032572,LOC120032609
GO:0051260	protein homooligomerization	biological_process	15	2834	152	34266	1.19	2.754e-01	8.627e-01		LOC120023372,LOC120024865,LOC120029006,LOC120036660,LOC120044062,LOC120051405,LOC120051543,LOC120056459,LOC120056626,LOC120059740,LOC120060854,LOC120066569,crtc3,kctd10,si:dkey-43k4.5
GO:0099572	postsynaptic specialization	cellular_component	22	2834	231	34266	1.15	2.756e-01	8.627e-01		LOC120023137,LOC120025042,LOC120025932,LOC120029532,LOC120033233,LOC120033956,LOC120037100,LOC120044006,LOC120044552,LOC120044647,LOC120045894,LOC120047712,LOC120049662,LOC120050074,LOC120050097,LOC120055543,LOC120059577,LOC120062135,LOC120066718,adgrl1a,arhgap44a,grin2da
GO:0046488	phosphatidylinositol metabolic process	biological_process	7	2834	64	34266	1.32	2.768e-01	8.642e-01		LOC120028326,LOC120031120,LOC120032634,LOC120034531,LOC120045843,LOC120046456,LOC120048800
GO:0051046	regulation of secretion	biological_process	18	2834	186	34266	1.17	2.776e-01	8.642e-01		LOC120030016,LOC120034026,LOC120034246,LOC120034415,LOC120036772,LOC120041637,LOC120046321,LOC120048677,LOC120049373,LOC120049375,LOC120050139,LOC120052904,LOC120055773,LOC120056443,LOC120062699,cplx4a,cracr2b,nmbb
GO:0140101	catalytic activity, acting on a tRNA	molecular_function	13	2834	130	34266	1.21	2.783e-01	8.642e-01		LOC120024894,LOC120030201,LOC120037503,LOC120040744,LOC120046332,LOC120047785,LOC120053043,LOC120054193,LOC120058206,LOC120064423,dtwd1,elac2,sepsecs
