go_id	name	namespace	study_k	study_n	bg_K	bg_N	fold_enrichment	p_value	fdr	phenotype	genes
GO:0097733	photoreceptor cell cilium	cellular_component	8	2593	51	31285	1.89	5.734e-02	6.430e-01		LOC120031912,LOC120033198,LOC120033765,LOC120053171,LOC120061057,LOC120065317,pde6gb,rrh
GO:0005164	tumor necrosis factor receptor binding	molecular_function	8	2593	51	31285	1.89	5.734e-02	6.430e-01		LOC120021774,LOC120033051,LOC120040823,LOC120047582,LOC120047583,LOC120062709,si:ch211-158d24.4,traf6
GO:0055001	muscle cell development	biological_process	9	2593	60	31285	1.81	5.782e-02	6.430e-01	Y	LOC120030952,LOC120040389,LOC120048421,LOC120049116,LOC120052905,LOC120056805,csrp2,csrp3,tnnt2c
GO:0032451	demethylase activity	molecular_function	9	2593	60	31285	1.81	5.782e-02	6.430e-01		LOC120024164,LOC120031903,LOC120034494,LOC120036526,LOC120039236,LOC120050080,LOC120061008,LOC120063180,LOC120063786
GO:0006334	nucleosome assembly	biological_process	6	2593	34	31285	2.13	5.824e-02	6.430e-01		LOC120017900,LOC120021779,LOC120021806,LOC120037149,LOC120050135,LOC120059566
GO:0008233	peptidase activity	molecular_function	85	2593	866	31285	1.18	5.849e-02	6.430e-01		LOC120017348,LOC120017364,LOC120019724,LOC120020727,LOC120020733,LOC120021373,LOC120021394,LOC120023029,LOC120024700,LOC120024764,LOC120024924,LOC120025049,LOC120025078,LOC120026428,LOC120028578,LOC120028813,LOC120028920,LOC120029034,LOC120029094,LOC120029979,LOC120030664,LOC120031510,LOC120031980,LOC120032113,LOC120032435
GO:0009617	response to bacterium	biological_process	14	2593	107	31285	1.58	5.873e-02	6.430e-01		LOC120022426,LOC120026096,LOC120027678,LOC120030258,LOC120031263,LOC120036644,LOC120037605,LOC120039311,LOC120046335,LOC120049511,LOC120059053,LOC120059075,LOC120059824,LOC120063433
GO:0005740	mitochondrial envelope	cellular_component	44	2593	417	31285	1.27	5.873e-02	6.430e-01		LOC120018287,LOC120018326,LOC120020727,LOC120021140,LOC120021832,LOC120022305,LOC120023754,LOC120028564,LOC120029323,LOC120029935,LOC120032827,LOC120032888,LOC120033623,LOC120034479,LOC120034492,LOC120034531,LOC120034543,LOC120034793,LOC120035602,LOC120036195,LOC120037234,LOC120041311,LOC120041975,LOC120044541,LOC120045684
GO:0005743	mitochondrial inner membrane	cellular_component	25	2593	217	31285	1.39	5.878e-02	6.430e-01		LOC120018326,LOC120020727,LOC120021832,LOC120028564,LOC120033623,LOC120034492,LOC120034531,LOC120034543,LOC120035602,LOC120036195,LOC120045684,LOC120046306,LOC120046331,LOC120046343,LOC120046375,LOC120048837,LOC120049933,LOC120050081,LOC120050536,LOC120056966,LOC120058342,LOC120060717,LOC120061152,slc25a19,trap1
GO:1902369	negative regulation of RNA catabolic process	biological_process	5	2593	26	31285	2.32	5.927e-02	6.430e-01		LOC120024099,LOC120044003,LOC120047114,angel2,zcchc17
GO:0009988	cell-cell recognition	biological_process	5	2593	26	31285	2.32	5.927e-02	6.430e-01		LOC120032709,LOC120041593,LOC120053973,LOC120055371,LOC120058090
GO:0035036	sperm-egg recognition	biological_process	5	2593	26	31285	2.32	5.927e-02	6.430e-01		LOC120032709,LOC120041593,LOC120053973,LOC120055371,LOC120058090
GO:0005523	tropomyosin binding	molecular_function	5	2593	26	31285	2.32	5.927e-02	6.430e-01		LOC120048421,LOC120049116,LOC120052905,LOC120056805,tnnt2c
GO:0000146	microfilament motor activity	molecular_function	7	2593	43	31285	1.96	6.171e-02	6.577e-01		LOC120019826,LOC120024699,LOC120047270,LOC120052979,LOC120052988,myo1ha,myo5aa
GO:7770058	mitochondrial protein import pathway	biological_process	7	2593	43	31285	1.96	6.171e-02	6.577e-01		LOC120032888,LOC120034492,LOC120034543,LOC120036195,LOC120048765,LOC120058342,LOC120061152
GO:0019901	protein kinase binding	molecular_function	27	2593	239	31285	1.36	6.227e-02	6.577e-01		LOC120019104,LOC120024897,LOC120032522,LOC120032913,LOC120032941,LOC120033559,LOC120034740,LOC120034795,LOC120036644,LOC120044712,LOC120047732,LOC120048268,LOC120048594,LOC120048766,LOC120049962,LOC120049991,LOC120050008,LOC120051466,LOC120052143,LOC120063028,bora,cdk5r2a,cdkn2a/b,cdkn2d,fbxo7
GO:0097731	9+0 non-motile cilium	cellular_component	8	2593	52	31285	1.86	6.306e-02	6.577e-01		LOC120031912,LOC120033198,LOC120033765,LOC120053171,LOC120061057,LOC120065317,pde6gb,rrh
GO:0031047	regulatory ncRNA-mediated gene silencing	biological_process	8	2593	52	31285	1.86	6.306e-02	6.577e-01		LOC120018286,LOC120031391,LOC120036471,LOC120044165,LOC120048344,LOC120065617,LOC120066515,snd1
GO:0050670	regulation of lymphocyte proliferation	biological_process	9	2593	61	31285	1.78	6.306e-02	6.577e-01		LOC120022426,LOC120027678,LOC120034797,LOC120036644,LOC120040917,LOC120042248,LOC120051110,LOC120059053,LOC120059075
GO:0070663	regulation of leukocyte proliferation	biological_process	9	2593	61	31285	1.78	6.306e-02	6.577e-01		LOC120022426,LOC120027678,LOC120034797,LOC120036644,LOC120040917,LOC120042248,LOC120051110,LOC120059053,LOC120059075
GO:0032944	regulation of mononuclear cell proliferation	biological_process	9	2593	61	31285	1.78	6.306e-02	6.577e-01		LOC120022426,LOC120027678,LOC120034797,LOC120036644,LOC120040917,LOC120042248,LOC120051110,LOC120059053,LOC120059075
GO:0032813	tumor necrosis factor receptor superfamily binding	molecular_function	9	2593	61	31285	1.78	6.306e-02	6.577e-01		LOC120021774,LOC120033051,LOC120040823,LOC120047582,LOC120047583,LOC120061462,LOC120062709,si:ch211-158d24.4,traf6
GO:0000165	MAPK cascade	biological_process	6	2593	35	31285	2.07	6.557e-02	6.743e-01		LOC120017495,LOC120031096,LOC120032632,LOC120034212,LOC120059771,map3k12
GO:0017004	cytochrome complex assembly	biological_process	6	2593	35	31285	2.07	6.557e-02	6.743e-01		LOC120021140,LOC120029935,LOC120032222,LOC120034242,LOC120050045,LOC120064970
GO:0050864	regulation of B cell activation	biological_process	4	2593	19	31285	2.54	6.686e-02	6.743e-01		LOC120040917,LOC120042248,LOC120051110,si:ch211-243a20.4
GO:1901654	response to ketone	biological_process	4	2593	19	31285	2.54	6.686e-02	6.743e-01		LOC120028089,LOC120051050,bglapl,pck1
GO:0030662	coated vesicle membrane	cellular_component	15	2593	119	31285	1.52	6.742e-02	6.743e-01		LOC120017770,LOC120021970,LOC120022351,LOC120032359,LOC120032511,LOC120045713,LOC120047717,LOC120047812,LOC120048691,LOC120049249,LOC120052902,LOC120060897,LOC120062271,ap1s1,sar1aa
GO:0061608	nuclear import signal receptor activity	molecular_function	5	2593	27	31285	2.23	6.798e-02	6.743e-01		LOC120028225,LOC120033919,LOC120051048,LOC120051404,kpnb3
GO:0042181	ketone biosynthetic process	biological_process	5	2593	27	31285	2.23	6.798e-02	6.743e-01		LOC120018326,LOC120028564,LOC120058341,coq6,pdss2
GO:0030140	trans-Golgi network transport vesicle	cellular_component	7	2593	44	31285	1.92	6.838e-02	6.743e-01		LOC120017770,LOC120032511,LOC120045713,LOC120048677,LOC120052902,ap1s1,cracr2b
GO:0002685	regulation of leukocyte migration	biological_process	7	2593	44	31285	1.92	6.838e-02	6.743e-01		LOC120022634,LOC120031042,LOC120048664,LOC120059053,LOC120059075,LOC120062766,LOC120062892
GO:0008333	endosome to lysosome transport	biological_process	7	2593	44	31285	1.92	6.838e-02	6.743e-01		LOC120044555,LOC120044647,LOC120047712,LOC120060502,rab38b,trak1a,tsg101a
GO:0007417	central nervous system development	biological_process	34	2593	315	31285	1.3	6.848e-02	6.743e-01		LOC120025342,LOC120027158,LOC120028632,LOC120032388,LOC120033014,LOC120033116,LOC120033158,LOC120033484,LOC120033498,LOC120033638,LOC120033770,LOC120035241,LOC120039521,LOC120041417,LOC120043026,LOC120043027,LOC120043712,LOC120043723,LOC120049642,LOC120049662,LOC120051566,LOC120052516,LOC120052990,LOC120053328,LOC120055752
GO:0005035	death receptor activity	molecular_function	3	2593	12	31285	3.02	7.104e-02	6.743e-01		LOC120027902,LOC120034288,LOC120042766
GO:0046847	filopodium assembly	biological_process	3	2593	12	31285	3.02	7.104e-02	6.743e-01		LOC120031835,LOC120061694,fgd1
GO:1900077	negative regulation of cellular response to insulin stimulus	biological_process	3	2593	12	31285	3.02	7.104e-02	6.743e-01		LOC120018300,LOC120022070,LOC120028326
GO:0046627	negative regulation of insulin receptor signaling pathway	biological_process	3	2593	12	31285	3.02	7.104e-02	6.743e-01		LOC120018300,LOC120022070,LOC120028326
GO:0046626	regulation of insulin receptor signaling pathway	biological_process	3	2593	12	31285	3.02	7.104e-02	6.743e-01		LOC120018300,LOC120022070,LOC120028326
GO:0001594	trace-amine receptor activity	molecular_function	3	2593	12	31285	3.02	7.104e-02	6.743e-01		LOC120063656,LOC120063674,LOC120063885
GO:0019856	pyrimidine nucleobase biosynthetic process	biological_process	3	2593	12	31285	3.02	7.104e-02	6.743e-01		LOC120020563,LOC120027373,LOC120046375
GO:0015693	magnesium ion transport	biological_process	3	2593	12	31285	3.02	7.104e-02	6.743e-01	Y	LOC120038879,LOC120044422,LOC120048837
GO:0019369	arachidonate metabolic process	biological_process	3	2593	12	31285	3.02	7.104e-02	6.743e-01		LOC120029925,LOC120032048,LOC120039976
GO:0000930	gamma-tubulin complex	cellular_component	3	2593	12	31285	3.02	7.104e-02	6.743e-01		LOC120036138,LOC120051397,mzt1
GO:0070569	uridylyltransferase activity	molecular_function	3	2593	12	31285	3.02	7.104e-02	6.743e-01		LOC120046032,LOC120050024,LOC120052642
GO:0035194	regulatory ncRNA-mediated post-transcriptional gene silencing	biological_process	3	2593	12	31285	3.02	7.104e-02	6.743e-01		LOC120044165,LOC120065617,LOC120066515
GO:0004190	aspartic-type endopeptidase activity	molecular_function	6	2593	36	31285	2.01	7.341e-02	6.836e-01		LOC120024700,LOC120025049,LOC120035894,LOC120043847,LOC120045425,LOC120058779
GO:0070001	aspartic-type peptidase activity	molecular_function	6	2593	36	31285	2.01	7.341e-02	6.836e-01		LOC120024700,LOC120025049,LOC120035894,LOC120043847,LOC120045425,LOC120058779
GO:0098631	cell adhesion mediator activity	molecular_function	9	2593	63	31285	1.72	7.443e-02	6.836e-01		LOC120028082,LOC120042420,LOC120051529,LOC120051533,LOC120053807,LOC120063903,LOC120065638,LOC120066463,emb
GO:0009605	response to external stimulus	biological_process	45	2593	436	31285	1.25	7.501e-02	6.836e-01		LOC120022426,LOC120023487,LOC120023737,LOC120024214,LOC120024769,LOC120024931,LOC120026096,LOC120027678,LOC120030258,LOC120031263,LOC120031912,LOC120032980,LOC120033139,LOC120033438,LOC120035038,LOC120035048,LOC120036644,LOC120037605,LOC120039311,LOC120040917,LOC120041248,LOC120041968,LOC120042248,LOC120042337,LOC120042990
GO:0004177	aminopeptidase activity	molecular_function	7	2593	45	31285	1.88	7.545e-02	6.836e-01		LOC120028813,LOC120032113,LOC120032506,LOC120039298,LOC120048092,LOC120066645,anpepb
GO:1990266	neutrophil migration	biological_process	8	2593	54	31285	1.79	7.553e-02	6.836e-01		LOC120019196,LOC120023642,LOC120023737,LOC120024931,LOC120033438,LOC120037605,LOC120055680,LOC120063433
GO:0016763	pentosyltransferase activity	molecular_function	15	2593	121	31285	1.5	7.558e-02	6.836e-01		LOC120025046,LOC120030031,LOC120032167,LOC120034165,LOC120034690,LOC120034901,LOC120040744,LOC120049627,LOC120049936,LOC120049956,LOC120049957,LOC120052834,LOC120053056,LOC120053450,LOC120055734
GO:0009897	external side of plasma membrane	cellular_component	25	2593	223	31285	1.35	7.565e-02	6.836e-01		LOC120019104,LOC120021872,LOC120022426,LOC120024920,LOC120027678,LOC120027902,LOC120032458,LOC120032973,LOC120033459,LOC120033570,LOC120036493,LOC120036644,LOC120040917,LOC120042248,LOC120044547,LOC120045539,LOC120046320,LOC120047732,LOC120048594,LOC120048804,LOC120049292,LOC120056826,LOC120058536,LOC120059053,LOC120059075
GO:0022414	reproductive process	biological_process	29	2593	265	31285	1.32	7.588e-02	6.836e-01		LOC120024223,LOC120024827,LOC120026988,LOC120027918,LOC120027929,LOC120028892,LOC120032709,LOC120035146,LOC120036138,LOC120036166,LOC120041593,LOC120044003,LOC120047331,LOC120047536,LOC120050044,LOC120051397,LOC120051407,LOC120052221,LOC120053973,LOC120055371,LOC120058090,LOC120061992,eme1,ercc1,fancd2
GO:0000987	cis-regulatory region sequence-specific DNA binding	molecular_function	174	2593	1891	31285	1.11	7.604e-02	6.836e-01		LOC120018783,LOC120019154,LOC120019250,LOC120019486,LOC120019509,LOC120020050,LOC120020561,LOC120020564,LOC120020565,LOC120020710,LOC120021795,LOC120022727,LOC120022857,LOC120023046,LOC120025338,LOC120025342,LOC120025929,LOC120026442,LOC120026859,LOC120027037,LOC120027231,LOC120028617,LOC120030659,LOC120031153,LOC120031239
GO:0051239	regulation of multicellular organismal process	biological_process	71	2593	723	31285	1.18	7.697e-02	6.836e-01		LOC120018777,LOC120018853,LOC120019052,LOC120019154,LOC120019509,LOC120019677,LOC120020561,LOC120022426,LOC120022442,LOC120023423,LOC120024359,LOC120024881,LOC120025342,LOC120026236,LOC120026950,LOC120027678,LOC120027902,LOC120030672,LOC120032389,LOC120032586,LOC120033111,LOC120033210,LOC120033233,LOC120033484,LOC120033487
GO:0009892	negative regulation of metabolic process	biological_process	99	2593	1037	31285	1.15	7.735e-02	6.836e-01		LOC120018286,LOC120018853,LOC120019052,LOC120019509,LOC120019548,LOC120020561,LOC120021680,LOC120021902,LOC120022272,LOC120022441,LOC120022442,LOC120023423,LOC120024099,LOC120026950,LOC120027918,LOC120027929,LOC120028326,LOC120031347,LOC120031391,LOC120032414,LOC120032499,LOC120032657,LOC120032805,LOC120032932,LOC120033484
GO:0046364	monosaccharide biosynthetic process	biological_process	5	2593	28	31285	2.15	7.736e-02	6.836e-01		LOC120028089,LOC120051050,LOC120051463,gpia,pck1
GO:0071347	cellular response to interleukin-1	biological_process	5	2593	28	31285	2.15	7.736e-02	6.836e-01		LOC120024931,LOC120040917,LOC120042248,LOC120055680,traf6
GO:0071383	cellular response to steroid hormone stimulus	biological_process	5	2593	28	31285	2.15	7.736e-02	6.836e-01		LOC120028089,LOC120030016,LOC120049205,LOC120051050,pck1
GO:0042692	muscle cell differentiation	biological_process	10	2593	73	31285	1.65	7.820e-02	6.836e-01	Y	LOC120030952,LOC120036733,LOC120040389,LOC120048421,LOC120049116,LOC120052905,LOC120056805,csrp2,csrp3,tnnt2c
GO:0061136	regulation of proteasomal protein catabolic process	biological_process	10	2593	73	31285	1.65	7.820e-02	6.836e-01		LOC120024073,LOC120042708,LOC120046317,LOC120048342,LOC120050364,LOC120051919,dda1,fzr1b,prkn,rnf14
GO:0005402	carbohydrate:monoatomic cation symporter activity	molecular_function	4	2593	20	31285	2.41	7.830e-02	6.836e-01		LOC120041002,LOC120041070,LOC120050825,LOC120064722
GO:0015280	ligand-gated sodium channel activity	molecular_function	4	2593	20	31285	2.41	7.830e-02	6.836e-01		LOC120026774,LOC120031313,LOC120031587,LOC120041835
GO:0072562	blood microparticle	cellular_component	4	2593	20	31285	2.41	7.830e-02	6.836e-01		LOC120034057,LOC120036826,LOC120045704,apoc2
GO:1901698	response to nitrogen compound	biological_process	25	2593	224	31285	1.35	7.875e-02	6.836e-01		LOC120022070,LOC120023754,LOC120024702,LOC120027037,LOC120028030,LOC120028089,LOC120031421,LOC120033116,LOC120033139,LOC120033549,LOC120033879,LOC120034058,LOC120034531,LOC120035602,LOC120041381,LOC120044472,LOC120048677,LOC120050139,LOC120051050,LOC120054008,LOC120060868,LOC120062348,cracr2b,drd2a,pck1
GO:0001654	eye development	biological_process	13	2593	102	31285	1.54	7.877e-02	6.836e-01		LOC120018062,LOC120032708,LOC120032724,LOC120033014,LOC120045822,LOC120047441,LOC120050551,LOC120050580,LOC120050584,LOC120051753,LOC120057916,six4a,zgc:153846
GO:0048880	sensory system development	biological_process	13	2593	102	31285	1.54	7.877e-02	6.836e-01		LOC120018062,LOC120032708,LOC120032724,LOC120033014,LOC120045822,LOC120047441,LOC120050551,LOC120050580,LOC120050584,LOC120051753,LOC120057916,six4a,zgc:153846
GO:0150063	visual system development	biological_process	13	2593	102	31285	1.54	7.877e-02	6.836e-01		LOC120018062,LOC120032708,LOC120032724,LOC120033014,LOC120045822,LOC120047441,LOC120050551,LOC120050580,LOC120050584,LOC120051753,LOC120057916,six4a,zgc:153846
GO:0098632	cell-cell adhesion mediator activity	molecular_function	8	2593	55	31285	1.75	8.228e-02	7.115e-01		LOC120042420,LOC120051529,LOC120051533,LOC120053807,LOC120063903,LOC120065638,LOC120066463,emb
GO:0016441	post-transcriptional gene silencing	biological_process	3	2593	13	31285	2.78	8.685e-02	7.295e-01		LOC120044165,LOC120065617,LOC120066515
GO:0030888	regulation of B cell proliferation	biological_process	3	2593	13	31285	2.78	8.685e-02	7.295e-01		LOC120040917,LOC120042248,LOC120051110
GO:0004994	somatostatin receptor activity	molecular_function	3	2593	13	31285	2.78	8.685e-02	7.295e-01		LOC120030016,LOC120032432,LOC120049205
GO:0033138	positive regulation of peptidyl-serine phosphorylation	biological_process	3	2593	13	31285	2.78	8.685e-02	7.295e-01		LOC120061462,LOC120063117,sh2d3a
GO:0002115	store-operated calcium entry	biological_process	3	2593	13	31285	2.78	8.685e-02	7.295e-01		LOC120051648,LOC120052310,LOC120054436
GO:0050871	positive regulation of B cell activation	biological_process	3	2593	13	31285	2.78	8.685e-02	7.295e-01		LOC120040917,LOC120042248,LOC120051110
GO:0005871	kinesin complex	cellular_component	5	2593	29	31285	2.08	8.739e-02	7.295e-01		LOC120041882,LOC120049767,LOC120065207,kif28,ndel1b
GO:0019866	organelle inner membrane	cellular_component	27	2593	248	31285	1.31	8.828e-02	7.295e-01		LOC120018326,LOC120020727,LOC120021832,LOC120022528,LOC120028564,LOC120033623,LOC120034492,LOC120034531,LOC120034543,LOC120035602,LOC120036195,LOC120045684,LOC120046306,LOC120046331,LOC120046343,LOC120046375,LOC120048837,LOC120049933,LOC120050081,LOC120050536,LOC120054008,LOC120056966,LOC120058342,LOC120060717,LOC120061152
GO:0006955	immune response	biological_process	48	2593	475	31285	1.22	8.906e-02	7.295e-01	Y	LOC120021224,LOC120022426,LOC120023737,LOC120024214,LOC120024920,LOC120024924,LOC120024931,LOC120027678,LOC120028377,LOC120032458,LOC120032980,LOC120033139,LOC120033438,LOC120034795,LOC120034797,LOC120036493,LOC120036644,LOC120037605,LOC120039311,LOC120040823,LOC120040917,LOC120041248,LOC120041968,LOC120042248,LOC120042337
GO:0097530	granulocyte migration	biological_process	8	2593	56	31285	1.72	8.938e-02	7.295e-01		LOC120019196,LOC120023642,LOC120023737,LOC120024931,LOC120033438,LOC120037605,LOC120055680,LOC120063433
GO:0032868	response to insulin	biological_process	10	2593	75	31285	1.61	9.014e-02	7.295e-01		LOC120022070,LOC120023754,LOC120028030,LOC120028089,LOC120031421,LOC120034531,LOC120048677,LOC120051050,cracr2b,pck1
GO:0034764	positive regulation of transmembrane transport	biological_process	6	2593	38	31285	1.91	9.063e-02	7.295e-01		LOC120033963,LOC120044048,LOC120051648,LOC120052310,LOC120066365,azin1b
GO:0036379	myofilament	cellular_component	6	2593	38	31285	1.91	9.063e-02	7.295e-01		LOC120048421,LOC120049116,LOC120051762,LOC120052905,LOC120056805,tnnt2c
GO:0005865	striated muscle thin filament	cellular_component	6	2593	38	31285	1.91	9.063e-02	7.295e-01	Y	LOC120048421,LOC120049116,LOC120051762,LOC120052905,LOC120056805,tnnt2c
GO:0015378	sodium:chloride symporter activity	molecular_function	4	2593	21	31285	2.3	9.066e-02	7.295e-01		LOC120028812,LOC120045871,LOC120050593,slc24a5
GO:0015373	monoatomic anion:sodium symporter activity	molecular_function	4	2593	21	31285	2.3	9.066e-02	7.295e-01		LOC120028812,LOC120045871,LOC120050593,slc24a5
GO:0042159	lipoprotein catabolic process	biological_process	4	2593	21	31285	2.3	9.066e-02	7.295e-01	Y	LOC120026877,LOC120050407,LOC120052819,apoc2
GO:0009220	pyrimidine ribonucleotide biosynthetic process	biological_process	4	2593	21	31285	2.3	9.066e-02	7.295e-01		LOC120020563,LOC120027373,LOC120034173,LOC120046375
GO:0009218	pyrimidine ribonucleotide metabolic process	biological_process	4	2593	21	31285	2.3	9.066e-02	7.295e-01		LOC120020563,LOC120027373,LOC120034173,LOC120046375
GO:0033617	mitochondrial respiratory chain complex IV assembly	biological_process	4	2593	21	31285	2.3	9.066e-02	7.295e-01		LOC120021140,LOC120029935,LOC120034242,LOC120050045
GO:2001259	positive regulation of cation channel activity	biological_process	4	2593	21	31285	2.3	9.066e-02	7.295e-01		LOC120033963,LOC120044048,LOC120051648,LOC120052310
GO:0010647	positive regulation of cell communication	biological_process	52	2593	520	31285	1.21	9.142e-02	7.307e-01		LOC120018251,LOC120019104,LOC120020067,LOC120021774,LOC120024931,LOC120026236,LOC120031803,LOC120032005,LOC120032389,LOC120032526,LOC120032527,LOC120032684,LOC120033051,LOC120033559,LOC120033716,LOC120034417,LOC120034795,LOC120035187,LOC120036644,LOC120037504,LOC120040917,LOC120042248,LOC120042708,LOC120042872,LOC120044647
GO:0023056	positive regulation of signaling	biological_process	52	2593	520	31285	1.21	9.142e-02	7.307e-01		LOC120018251,LOC120019104,LOC120020067,LOC120021774,LOC120024931,LOC120026236,LOC120031803,LOC120032005,LOC120032389,LOC120032526,LOC120032527,LOC120032684,LOC120033051,LOC120033559,LOC120033716,LOC120034417,LOC120034795,LOC120035187,LOC120036644,LOC120037504,LOC120040917,LOC120042248,LOC120042708,LOC120042872,LOC120044647
GO:0043207	response to external biotic stimulus	biological_process	26	2593	239	31285	1.31	9.354e-02	7.365e-01		LOC120022426,LOC120024214,LOC120024931,LOC120026096,LOC120027678,LOC120030258,LOC120031263,LOC120033139,LOC120036644,LOC120037605,LOC120039311,LOC120040917,LOC120041248,LOC120042248,LOC120042337,LOC120045355,LOC120046335,LOC120049511,LOC120049780,LOC120055680,LOC120058008,LOC120058484,LOC120059053,LOC120059075,LOC120059824
GO:0051707	response to other organism	biological_process	26	2593	239	31285	1.31	9.354e-02	7.365e-01		LOC120022426,LOC120024214,LOC120024931,LOC120026096,LOC120027678,LOC120030258,LOC120031263,LOC120033139,LOC120036644,LOC120037605,LOC120039311,LOC120040917,LOC120041248,LOC120042248,LOC120042337,LOC120045355,LOC120046335,LOC120049511,LOC120049780,LOC120055680,LOC120058008,LOC120058484,LOC120059053,LOC120059075,LOC120059824
GO:0098857	membrane microdomain	cellular_component	9	2593	66	31285	1.65	9.369e-02	7.365e-01		LOC120019104,LOC120033966,LOC120036644,LOC120047732,LOC120048594,LOC120048766,LOC120051466,LOC120064749,si:ch211-243a20.4
GO:0045121	membrane raft	cellular_component	9	2593	66	31285	1.65	9.369e-02	7.365e-01		LOC120019104,LOC120033966,LOC120036644,LOC120047732,LOC120048594,LOC120048766,LOC120051466,LOC120064749,si:ch211-243a20.4
GO:0031256	leading edge membrane	cellular_component	9	2593	66	31285	1.65	9.369e-02	7.365e-01		LOC120031838,LOC120033207,LOC120044552,LOC120048461,LOC120056459,LOC120060854,LOC120061883,arhgap44a,sh3yl1
GO:0051321	meiotic cell cycle	biological_process	13	2593	105	31285	1.49	9.396e-02	7.365e-01		LOC120026988,LOC120028892,LOC120036138,LOC120036166,LOC120044003,LOC120047331,LOC120047536,LOC120050044,LOC120051397,eme1,ercc1,fancd2,zgc:153846
GO:0097553	calcium ion transmembrane import into cytosol	biological_process	8	2593	57	31285	1.69	9.682e-02	7.541e-01		LOC120017401,LOC120023380,LOC120031556,LOC120034271,LOC120035038,LOC120039049,LOC120061553,slc8a2b
GO:0030130	clathrin coat of trans-Golgi network vesicle	cellular_component	5	2593	30	31285	2.01	9.807e-02	7.541e-01		LOC120017770,LOC120032511,LOC120045713,LOC120052902,ap1s1
GO:0012510	trans-Golgi network transport vesicle membrane	cellular_component	5	2593	30	31285	2.01	9.807e-02	7.541e-01		LOC120017770,LOC120032511,LOC120045713,LOC120052902,ap1s1
GO:0060078	regulation of postsynaptic membrane potential	biological_process	5	2593	30	31285	2.01	9.807e-02	7.541e-01		LOC120025042,LOC120033207,LOC120045894,LOC120061883,grin2da
GO:0006221	pyrimidine nucleotide biosynthetic process	biological_process	5	2593	30	31285	2.01	9.807e-02	7.541e-01		LOC120020563,LOC120027373,LOC120034173,LOC120046375,LOC120051398
GO:0001941	postsynaptic membrane organization	biological_process	5	2593	30	31285	2.01	9.807e-02	7.541e-01		LOC120025932,LOC120050074,LOC120050097,LOC120060929,LOC120062135
GO:0043434	response to peptide hormone	biological_process	15	2593	126	31285	1.44	9.870e-02	7.542e-01		LOC120022070,LOC120023754,LOC120027037,LOC120028030,LOC120028089,LOC120031421,LOC120033116,LOC120033139,LOC120034058,LOC120034531,LOC120035602,LOC120048677,LOC120051050,cracr2b,pck1
GO:0051983	regulation of chromosome segregation	biological_process	6	2593	39	31285	1.86	9.999e-02	7.542e-01		LOC120024463,LOC120032610,LOC120044542,LOC120047536,LOC120063176,mki67
GO:0070006	metalloaminopeptidase activity	molecular_function	6	2593	39	31285	1.86	9.999e-02	7.542e-01		LOC120032113,LOC120032506,LOC120039298,LOC120048092,LOC120066645,anpepb
GO:0009267	cellular response to starvation	biological_process	9	2593	67	31285	1.62	1.007e-01	7.542e-01		LOC120031083,LOC120031328,LOC120032502,LOC120048704,LOC120062348,LOC120063839,cartl,map1lc3a,rragca
GO:0050867	positive regulation of cell activation	biological_process	10	2593	77	31285	1.57	1.031e-01	7.542e-01		LOC120022426,LOC120027678,LOC120034797,LOC120036644,LOC120040917,LOC120042248,LOC120043750,LOC120049292,LOC120051110,LOC120058342
GO:0002696	positive regulation of leukocyte activation	biological_process	10	2593	77	31285	1.57	1.031e-01	7.542e-01		LOC120022426,LOC120027678,LOC120034797,LOC120036644,LOC120040917,LOC120042248,LOC120043750,LOC120049292,LOC120051110,LOC120058342
GO:0043406	positive regulation of MAP kinase activity	biological_process	4	2593	22	31285	2.19	1.039e-01	7.542e-01		LOC120032526,LOC120032527,LOC120032684,LOC120033559
GO:0035267	NuA4 histone acetyltransferase complex	cellular_component	4	2593	22	31285	2.19	1.039e-01	7.542e-01		LOC120022743,LOC120033348,LOC120051307,ruvbl2
GO:0043189	H4/H2A histone acetyltransferase complex	cellular_component	4	2593	22	31285	2.19	1.039e-01	7.542e-01		LOC120022743,LOC120033348,LOC120051307,ruvbl2
GO:0048706	embryonic skeletal system development	biological_process	4	2593	22	31285	2.19	1.039e-01	7.542e-01	Y	LOC120049142,LOC120053527,LOC120054283,hoxa2b
GO:0034451	centriolar satellite	cellular_component	3	2593	14	31285	2.59	1.040e-01	7.542e-01		LOC120035100,ccdc14,cep131
GO:0034657	GID complex	cellular_component	3	2593	14	31285	2.59	1.040e-01	7.542e-01		LOC120046754,LOC120047921,gid4
GO:0018095	protein polyglutamylation	biological_process	3	2593	14	31285	2.59	1.040e-01	7.542e-01		LOC120019718,tpgs2,ttll9
GO:0001678	intracellular glucose homeostasis	biological_process	3	2593	14	31285	2.59	1.040e-01	7.542e-01		LOC120028089,LOC120051050,pck1
GO:0010906	regulation of glucose metabolic process	biological_process	3	2593	14	31285	2.59	1.040e-01	7.542e-01		LOC120046754,LOC120057282,gid4
GO:0002891	positive regulation of immunoglobulin mediated immune response	biological_process	3	2593	14	31285	2.59	1.040e-01	7.542e-01	Y	LOC120040917,LOC120042248,LOC120049292
GO:0002821	positive regulation of adaptive immune response	biological_process	3	2593	14	31285	2.59	1.040e-01	7.542e-01	Y	LOC120040917,LOC120042248,LOC120049292
