go_id	name	namespace	study_k	study_n	bg_K	bg_N	fold_enrichment	p_value	fdr	phenotype	genes
GO:0051983	regulation of chromosome segregation	biological_process	4	1438	40	34266	2.38	8.569e-02	4.734e-01		LOC120024463,LOC120063176,anapc5,mki67
GO:0061136	regulation of proteasomal protein catabolic process	biological_process	6	1438	73	34266	1.96	8.585e-02	4.734e-01		LOC120024073,LOC120046317,LOC120050364,LOC120051919,prkn,rnf14
GO:0050865	regulation of cell activation	biological_process	9	1438	127	34266	1.69	8.688e-02	4.741e-01		LOC120022429,LOC120040917,LOC120042254,LOC120051113,LOC120058342,LOC120058790,LOC120059053,LOC120059076,si:ch211-243a20.4
GO:0002694	regulation of leukocyte activation	biological_process	9	1438	127	34266	1.69	8.688e-02	4.741e-01		LOC120022429,LOC120040917,LOC120042254,LOC120051113,LOC120058342,LOC120058790,LOC120059053,LOC120059076,si:ch211-243a20.4
GO:0002764	immune response-regulating signaling pathway	biological_process	9	1438	127	34266	1.69	8.688e-02	4.741e-01	Y	LOC120040917,LOC120042254,LOC120049497,LOC120049759,LOC120051327,LOC120057064,LOC120062766,LOC120062892,si:ch211-243a20.4
GO:0008285	negative regulation of cell population proliferation	biological_process	8	1438	109	34266	1.75	8.803e-02	4.775e-01		LOC120022429,LOC120022634,LOC120025722,LOC120058790,LOC120059053,LOC120059076,cdkn2a/b,cdkn2d
GO:0004252	serine-type endopeptidase activity	molecular_function	14	1438	223	34266	1.5	8.810e-02	4.775e-01		LOC120019724,LOC120020733,LOC120030664,LOC120037855,LOC120038018,LOC120038020,LOC120039840,LOC120043941,LOC120046748,LOC120051788,LOC120051789,LOC120052033,hgfa,si:ch211-102l7.3
GO:0042026	protein refolding	biological_process	5	1438	57	34266	2.09	9.037e-02	4.882e-01		LOC120026067,LOC120026418,LOC120032670,LOC120045029,LOC120058342
GO:0031624	ubiquitin conjugating enzyme binding	molecular_function	4	1438	41	34266	2.32	9.196e-02	4.899e-01		LOC120020583,dcun1d1,prkn,rnf14
GO:0006338	chromatin remodeling	biological_process	13	1438	205	34266	1.51	9.204e-02	4.899e-01		LOC120017851,LOC120017932,LOC120017951,LOC120018058,LOC120018068,LOC120021779,LOC120021806,LOC120025769,LOC120052620,LOC120059566,LOC120060383,ruvbl2,vps72a
GO:0002183	cytoplasmic translational initiation	biological_process	3	1438	26	34266	2.75	9.376e-02	4.899e-01		LOC120030140,eif3m,eif4a2
GO:0046636	negative regulation of alpha-beta T cell activation	biological_process	3	1438	26	34266	2.75	9.376e-02	4.899e-01		LOC120058790,LOC120059053,LOC120059076
GO:1902369	negative regulation of RNA catabolic process	biological_process	3	1438	26	34266	2.75	9.376e-02	4.899e-01		LOC120024099,LOC120044003,angel2
GO:0010965	regulation of mitotic sister chromatid separation	biological_process	3	1438	26	34266	2.75	9.376e-02	4.899e-01		LOC120024463,LOC120063176,anapc5
GO:0030071	regulation of mitotic metaphase/anaphase transition	biological_process	3	1438	26	34266	2.75	9.376e-02	4.899e-01		LOC120024463,LOC120063176,anapc5
GO:1902099	regulation of metaphase/anaphase transition of cell cycle	biological_process	3	1438	26	34266	2.75	9.376e-02	4.899e-01		LOC120024463,LOC120063176,anapc5
GO:0018200	peptidyl-glutamic acid modification	biological_process	3	1438	26	34266	2.75	9.376e-02	4.899e-01		LOC120019717,tpgs2,ttll9
GO:0006094	gluconeogenesis	biological_process	3	1438	26	34266	2.75	9.376e-02	4.899e-01		LOC120051050,gpia,pck1
GO:0007204	positive regulation of cytosolic calcium ion concentration	biological_process	6	1438	75	34266	1.91	9.486e-02	4.917e-01		LOC120039049,LOC120048215,LOC120049497,LOC120049759,LOC120062766,LOC120062892
GO:0030120	vesicle coat	cellular_component	8	1438	111	34266	1.72	9.533e-02	4.917e-01		LOC120017770,LOC120021970,LOC120022351,LOC120049249,LOC120060897,LOC120062271,ap1s1,sar1aa
GO:0030136	clathrin-coated vesicle	cellular_component	8	1438	111	34266	1.72	9.533e-02	4.917e-01		LOC120017770,LOC120021970,LOC120022351,LOC120045843,LOC120046456,LOC120060897,ap1m2,ap1s1
GO:0032103	positive regulation of response to external stimulus	biological_process	8	1438	111	34266	1.72	9.533e-02	4.917e-01		LOC120022634,LOC120024201,LOC120040917,LOC120042254,LOC120051327,LOC120057064,LOC120062766,LOC120062892
GO:0016459	myosin complex	cellular_component	11	1438	168	34266	1.56	9.701e-02	4.988e-01		LOC120020046,LOC120020323,LOC120020693,LOC120025448,LOC120051056,LOC120051059,LOC120051060,LOC120052979,LOC120052988,myh6,myo1ha
GO:0009134	nucleoside diphosphate catabolic process	biological_process	6	1438	76	34266	1.88	9.954e-02	5.081e-01		LOC120021611,LOC120025430,LOC120028781,entpd5a,gpia,pfkpa
GO:0097553	calcium ion transmembrane import into cytosol	biological_process	5	1438	59	34266	2.02	1.011e-01	5.081e-01		LOC120017401,LOC120031552,LOC120031556,LOC120039049,LOC120061553
GO:0000018	regulation of DNA recombination	biological_process	3	1438	27	34266	2.65	1.023e-01	5.081e-01		LOC120040917,LOC120042254,terfa
GO:0042181	ketone biosynthetic process	biological_process	3	1438	27	34266	2.65	1.023e-01	5.081e-01		LOC120058341,coq6,pdss2
GO:0046634	regulation of alpha-beta T cell activation	biological_process	3	1438	27	34266	2.65	1.023e-01	5.081e-01		LOC120058790,LOC120059053,LOC120059076
GO:0007040	lysosome organization	biological_process	3	1438	27	34266	2.65	1.023e-01	5.081e-01		LOC120025225,LOC120060502,cln3
GO:0080171	lytic vacuole organization	biological_process	3	1438	27	34266	2.65	1.023e-01	5.081e-01		LOC120025225,LOC120060502,cln3
GO:0036297	interstrand cross-link repair	biological_process	3	1438	27	34266	2.65	1.023e-01	5.081e-01		LOC120065158,dclre1a,fancd2
GO:0048814	regulation of dendrite morphogenesis	biological_process	3	1438	27	34266	2.65	1.023e-01	5.081e-01		LOC120049662,LOC120059492,LOC120064033
GO:0008089	anterograde axonal transport	biological_process	3	1438	27	34266	2.65	1.023e-01	5.081e-01		LOC120049662,LOC120060166,trak1a
GO:0002720	positive regulation of cytokine production involved in immune response	biological_process	3	1438	27	34266	2.65	1.023e-01	5.081e-01	Y	LOC120058790,LOC120059053,LOC120059076
GO:0051246	regulation of protein metabolic process	biological_process	40	1438	773	34266	1.23	1.026e-01	5.081e-01		LOC120020583,LOC120023271,LOC120024073,LOC120027918,LOC120027929,LOC120030201,LOC120032191,LOC120032211,LOC120033262,LOC120035390,LOC120040917,LOC120042254,LOC120044396,LOC120044397,LOC120046317,LOC120049289,LOC120049662,LOC120050364,LOC120051919,LOC120053664,LOC120053888,LOC120058182,LOC120058790,LOC120059053,LOC120059076
GO:0009615	response to virus	biological_process	4	1438	43	34266	2.22	1.051e-01	5.188e-01		LOC120040917,LOC120042254,LOC120045355,LOC120058008
GO:0030684	preribosome	cellular_component	8	1438	115	34266	1.66	1.109e-01	5.331e-01		LOC120049493,LOC120055032,LOC120063861,LOC120064971,ngdn,riok1,rrp15,tbl3
GO:0043488	regulation of mRNA stability	biological_process	8	1438	115	34266	1.66	1.109e-01	5.331e-01		LOC120019548,LOC120020707,LOC120022442,LOC120024099,LOC120044003,LOC120046454,LOC120049662,angel2
GO:0140322	A1-type glycerophospholipase activity	molecular_function	3	1438	28	34266	2.55	1.112e-01	5.331e-01		LOC120047943,LOC120062432,gdpd1
GO:0019319	hexose biosynthetic process	biological_process	3	1438	28	34266	2.55	1.112e-01	5.331e-01		LOC120051050,gpia,pck1
GO:0034518	RNA cap binding complex	cellular_component	3	1438	28	34266	2.55	1.112e-01	5.331e-01		LOC120051114,LOC120061880,LOC120062272
GO:0061844	antimicrobial humoral immune response mediated by antimicrobial peptide	biological_process	3	1438	28	34266	2.55	1.112e-01	5.331e-01	Y	LOC120037605,LOC120062814,LOC120062815
GO:0042593	glucose homeostasis	biological_process	3	1438	28	34266	2.55	1.112e-01	5.331e-01		LOC120051050,LOC120056015,pck1
GO:0033500	carbohydrate homeostasis	biological_process	3	1438	28	34266	2.55	1.112e-01	5.331e-01		LOC120051050,LOC120056015,pck1
GO:0016831	carboxy-lyase activity	molecular_function	4	1438	44	34266	2.17	1.120e-01	5.331e-01		LOC120051050,LOC120060379,azin1b,pck1
GO:0004532	RNA exonuclease activity	molecular_function	4	1438	44	34266	2.17	1.120e-01	5.331e-01		LOC120046600,LOC120055850,angel1,angel2
GO:0016896	RNA exonuclease activity, producing 5'-phosphomonoesters	molecular_function	4	1438	44	34266	2.17	1.120e-01	5.331e-01		LOC120046600,LOC120055850,angel1,angel2
GO:0032922	circadian regulation of gene expression	biological_process	4	1438	44	34266	2.17	1.120e-01	5.331e-01		LOC120038047,LOC120042990,LOC120060158,LOC120060165
GO:0032813	tumor necrosis factor receptor superfamily binding	molecular_function	5	1438	61	34266	1.95	1.125e-01	5.336e-01		LOC120021774,LOC120033051,LOC120062709,si:ch211-158d24.4,traf6
GO:0004540	RNA nuclease activity	molecular_function	8	1438	116	34266	1.64	1.150e-01	5.367e-01		LOC120019548,LOC120044673,LOC120046600,LOC120055850,LOC120064850,angel1,angel2,endou2
GO:0043487	regulation of RNA stability	biological_process	8	1438	116	34266	1.64	1.150e-01	5.367e-01		LOC120019548,LOC120020707,LOC120022442,LOC120024099,LOC120044003,LOC120046454,LOC120049662,angel2
GO:0042221	response to chemical	biological_process	52	1438	1045	34266	1.19	1.171e-01	5.367e-01		LOC120021069,LOC120021774,LOC120022070,LOC120022429,LOC120023737,LOC120023754,LOC120024745,LOC120025019,LOC120025372,LOC120027902,LOC120028030,LOC120029602,LOC120030016,LOC120032623,LOC120032885,LOC120033051,LOC120033459,LOC120037605,LOC120040608,LOC120040917,LOC120041384,LOC120041968,LOC120042254,LOC120042872,LOC120043570
GO:0004866	endopeptidase inhibitor activity	molecular_function	12	1438	194	34266	1.47	1.171e-01	5.367e-01		LOC120017815,LOC120018265,LOC120018266,LOC120019682,LOC120029562,LOC120029563,LOC120029933,LOC120029934,LOC120042161,LOC120049289,LOC120053664,LOC120065090
GO:0005930	axoneme	cellular_component	5	1438	62	34266	1.92	1.184e-01	5.367e-01		LOC120024223,LOC120039755,LOC120058709,ccdc39,hydin
GO:0030125	clathrin vesicle coat	cellular_component	5	1438	62	34266	1.92	1.184e-01	5.367e-01		LOC120017770,LOC120021970,LOC120022351,LOC120060897,ap1s1
GO:0030665	clathrin-coated vesicle membrane	cellular_component	5	1438	62	34266	1.92	1.184e-01	5.367e-01		LOC120017770,LOC120021970,LOC120022351,LOC120060897,ap1s1
GO:0044390	ubiquitin-like protein conjugating enzyme binding	molecular_function	4	1438	45	34266	2.12	1.191e-01	5.367e-01		LOC120020583,dcun1d1,prkn,rnf14
GO:0017046	peptide hormone binding	molecular_function	4	1438	45	34266	2.12	1.191e-01	5.367e-01		LOC120020067,LOC120020649,LOC120038986,LOC120055298
GO:0004857	enzyme inhibitor activity	molecular_function	19	1438	337	34266	1.34	1.195e-01	5.367e-01		LOC120017815,LOC120018265,LOC120018266,LOC120019682,LOC120025121,LOC120029562,LOC120029563,LOC120029933,LOC120029934,LOC120033162,LOC120039311,LOC120042161,LOC120044362,LOC120049289,LOC120053664,LOC120065090,cdkn2a/b,cdkn2d,sh3bp5lb
GO:0005871	kinesin complex	cellular_component	3	1438	29	34266	2.47	1.204e-01	5.367e-01		LOC120049767,LOC120065207,kif28
GO:0044773	mitotic DNA damage checkpoint signaling	biological_process	3	1438	29	34266	2.47	1.204e-01	5.367e-01		LOC120022294,eme1,fancd2
GO:0070988	demethylation	biological_process	3	1438	29	34266	2.47	1.204e-01	5.367e-01		LOC120061008,LOC120063180,LOC120063786
GO:0046463	acylglycerol biosynthetic process	biological_process	3	1438	29	34266	2.47	1.204e-01	5.367e-01		LOC120022261,LOC120023754,LOC120028030
GO:0046460	neutral lipid biosynthetic process	biological_process	3	1438	29	34266	2.47	1.204e-01	5.367e-01	Y	LOC120022261,LOC120023754,LOC120028030
GO:0019432	triglyceride biosynthetic process	biological_process	3	1438	29	34266	2.47	1.204e-01	5.367e-01	Y	LOC120022261,LOC120023754,LOC120028030
GO:1903312	negative regulation of mRNA metabolic process	biological_process	3	1438	29	34266	2.47	1.204e-01	5.367e-01		LOC120024099,LOC120044003,angel2
GO:0042310	vasoconstriction	biological_process	3	1438	29	34266	2.47	1.204e-01	5.367e-01		LOC120023737,LOC120029673,LOC120054611
GO:0000413	protein peptidyl-prolyl isomerization	biological_process	3	1438	29	34266	2.47	1.204e-01	5.367e-01		ppie,ppih,ppil4
GO:0002718	regulation of cytokine production involved in immune response	biological_process	3	1438	29	34266	2.47	1.204e-01	5.367e-01	Y	LOC120058790,LOC120059053,LOC120059076
GO:0030414	peptidase inhibitor activity	molecular_function	13	1438	215	34266	1.44	1.205e-01	5.367e-01		LOC120017815,LOC120018265,LOC120018266,LOC120019682,LOC120029562,LOC120029563,LOC120029933,LOC120029934,LOC120039311,LOC120042161,LOC120049289,LOC120053664,LOC120065090
GO:0009628	response to abiotic stimulus	biological_process	13	1438	215	34266	1.44	1.205e-01	5.367e-01		LOC120025161,LOC120026067,LOC120026418,LOC120031912,LOC120032670,LOC120042990,LOC120045029,LOC120065317,LOC120065318,LOC120065319,LOC120065320,LOC120065321,ercc1
GO:0002253	activation of immune response	biological_process	9	1438	137	34266	1.57	1.230e-01	5.462e-01	Y	LOC120040917,LOC120042254,LOC120049497,LOC120049759,LOC120051327,LOC120057064,LOC120062766,LOC120062892,si:ch211-243a20.4
GO:0097014	ciliary plasm	cellular_component	5	1438	63	34266	1.89	1.244e-01	5.491e-01		LOC120024223,LOC120039755,LOC120058709,ccdc39,hydin
GO:0061982	meiosis I cell cycle process	biological_process	5	1438	63	34266	1.89	1.244e-01	5.491e-01		LOC120027040,LOC120044003,eme1,ercc1,fancd2
GO:0006518	peptide metabolic process	biological_process	4	1438	46	34266	2.07	1.264e-01	5.491e-01		LOC120039298,LOC120063177,LOC120066645,anpepb
GO:0030131	clathrin adaptor complex	cellular_component	4	1438	46	34266	2.07	1.264e-01	5.491e-01		LOC120017770,LOC120025169,ap1m2,ap1s1
GO:0050671	positive regulation of lymphocyte proliferation	biological_process	4	1438	46	34266	2.07	1.264e-01	5.491e-01		LOC120022429,LOC120040917,LOC120042254,LOC120051113
GO:0070665	positive regulation of leukocyte proliferation	biological_process	4	1438	46	34266	2.07	1.264e-01	5.491e-01		LOC120022429,LOC120040917,LOC120042254,LOC120051113
GO:0032946	positive regulation of mononuclear cell proliferation	biological_process	4	1438	46	34266	2.07	1.264e-01	5.491e-01		LOC120022429,LOC120040917,LOC120042254,LOC120051113
GO:0042923	neuropeptide binding	molecular_function	4	1438	46	34266	2.07	1.264e-01	5.491e-01		LOC120029602,LOC120030016,LOC120032432,LOC120051141
GO:0043410	positive regulation of MAPK cascade	biological_process	12	1438	197	34266	1.45	1.269e-01	5.498e-01		LOC120021774,LOC120024745,LOC120025019,LOC120025372,LOC120033051,LOC120035187,LOC120042872,LOC120048704,LOC120055680,LOC120055682,cartl,traf6
GO:0016604	nuclear body	cellular_component	7	1438	100	34266	1.67	1.274e-01	5.505e-01		LOC120022349,LOC120032798,LOC120049663,LOC120052681,LOC120059167,LOC120065315,pqbp1
GO:0006631	fatty acid metabolic process	biological_process	14	1438	238	34266	1.4	1.292e-01	5.509e-01	Y	LOC120020725,LOC120023754,LOC120024269,LOC120024592,LOC120028030,LOC120029362,LOC120029363,LOC120032048,LOC120051050,LOC120051752,LOC120053880,LOC120053968,elovl6,pck1
GO:0046364	monosaccharide biosynthetic process	biological_process	3	1438	30	34266	2.38	1.298e-01	5.509e-01		LOC120051050,gpia,pck1
GO:0071004	U2-type prespliceosome	cellular_component	3	1438	30	34266	2.38	1.298e-01	5.509e-01		LOC120022349,LOC120058340,LOC120062436
GO:0071010	prespliceosome	cellular_component	3	1438	30	34266	2.38	1.298e-01	5.509e-01		LOC120022349,LOC120058340,LOC120062436
GO:1905818	regulation of chromosome separation	biological_process	3	1438	30	34266	2.38	1.298e-01	5.509e-01		LOC120024463,LOC120063176,anapc5
GO:1905348	endonuclease complex	cellular_component	3	1438	30	34266	2.38	1.298e-01	5.509e-01		LOC120029767,LOC120029973,eme1
GO:0098632	cell-cell adhesion mediator activity	molecular_function	5	1438	64	34266	1.86	1.306e-01	5.509e-01		LOC120042425,LOC120053807,LOC120063903,LOC120065638,emb
GO:0140168	nuclear ribonucleoprotein granule	cellular_component	5	1438	64	34266	1.86	1.306e-01	5.509e-01		LOC120022349,LOC120032798,LOC120049663,LOC120052681,LOC120065315
GO:0002429	immune response-activating cell surface receptor signaling pathway	biological_process	5	1438	64	34266	1.86	1.306e-01	5.509e-01	Y	LOC120049497,LOC120049759,LOC120062766,LOC120062892,si:ch211-243a20.4
GO:0007018	microtubule-based movement	biological_process	18	1438	321	34266	1.34	1.315e-01	5.529e-01		LOC120023616,LOC120024223,LOC120049662,LOC120049767,LOC120054602,LOC120055533,LOC120058709,LOC120060166,LOC120065207,ccdc39,cep131,dynlt5,hydin,kif20bb,kif28,odad3,trak1a,wdr35
GO:1901292	nucleoside phosphate catabolic process	biological_process	8	1438	120	34266	1.59	1.323e-01	5.529e-01		LOC120021611,LOC120025430,LOC120028781,LOC120054062,LOC120062887,entpd5a,gpia,pfkpa
GO:1901987	regulation of cell cycle phase transition	biological_process	10	1438	159	34266	1.5	1.328e-01	5.529e-01		LOC120022294,LOC120024463,LOC120046317,LOC120050364,LOC120055871,LOC120063176,anapc5,eme1,fancd2,wdr76
GO:0006396	RNA processing	biological_process	40	1438	793	34266	1.2	1.335e-01	5.529e-01		LOC120020690,LOC120020707,LOC120022349,LOC120028051,LOC120029767,LOC120029858,LOC120029973,LOC120030201,LOC120032798,LOC120042522,LOC120044673,LOC120046600,LOC120049493,LOC120049645,LOC120049663,LOC120051898,LOC120055032,LOC120055700,LOC120056016,LOC120058340,LOC120060688,LOC120061987,LOC120062433,LOC120062436,LOC120063133
GO:0004888	transmembrane signaling receptor activity	molecular_function	86	1438	1817	34266	1.13	1.338e-01	5.529e-01		LOC120018585,LOC120018586,LOC120018587,LOC120018589,LOC120018609,LOC120020067,LOC120020322,LOC120020538,LOC120020649,LOC120021676,LOC120023181,LOC120023737,LOC120023889,LOC120024226,LOC120024300,LOC120024349,LOC120024703,LOC120024711,LOC120024881,LOC120024896,LOC120026238,LOC120026501,LOC120027241,LOC120027902,LOC120029219
GO:0170036	import into the mitochondrion	biological_process	4	1438	47	34266	2.03	1.338e-01	5.529e-01		LOC120033514,LOC120036195,LOC120045684,LOC120061152
GO:0045505	dynein intermediate chain binding	molecular_function	4	1438	47	34266	2.03	1.338e-01	5.529e-01		LOC120044461,LOC120055533,dynll2a,dynlt5
GO:0006749	glutathione metabolic process	biological_process	4	1438	47	34266	2.03	1.338e-01	5.529e-01		LOC120038056,LOC120062233,LOC120063177,txnrd2.2
GO:0042277	peptide binding	molecular_function	9	1438	140	34266	1.53	1.352e-01	5.571e-01		LOC120024881,LOC120027241,LOC120029602,LOC120030016,LOC120032432,LOC120039298,LOC120051141,LOC120066645,anpepb
GO:0007093	mitotic cell cycle checkpoint signaling	biological_process	5	1438	65	34266	1.83	1.369e-01	5.613e-01		LOC120022294,LOC120024463,LOC120055871,eme1,fancd2
GO:0032869	cellular response to insulin stimulus	biological_process	5	1438	65	34266	1.83	1.369e-01	5.613e-01		LOC120022070,LOC120023754,LOC120028030,LOC120051050,pck1
GO:0007187	G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger	biological_process	3	1438	31	34266	2.31	1.395e-01	5.622e-01		LOC120029673,LOC120054611,LOC120061595
GO:0016799	hydrolase activity, hydrolyzing N-glycosyl compounds	molecular_function	3	1438	31	34266	2.31	1.395e-01	5.622e-01		LOC120051113,LOC120058290,LOC120058293
GO:0045292	mRNA cis splicing, via spliceosome	biological_process	3	1438	31	34266	2.31	1.395e-01	5.622e-01		LOC120028051,LOC120055700,LOC120062436
GO:0044843	cell cycle G1/S phase transition	biological_process	3	1438	31	34266	2.31	1.395e-01	5.622e-01		LOC120019677,LOC120020950,LOC120062708
GO:0000082	G1/S transition of mitotic cell cycle	biological_process	3	1438	31	34266	2.31	1.395e-01	5.622e-01		LOC120019677,LOC120020950,LOC120062708
GO:0050921	positive regulation of chemotaxis	biological_process	3	1438	31	34266	2.31	1.395e-01	5.622e-01		LOC120022634,LOC120062766,LOC120062892
GO:0008528	G protein-coupled peptide receptor activity	molecular_function	13	1438	221	34266	1.4	1.397e-01	5.622e-01		LOC120020067,LOC120020538,LOC120020649,LOC120023737,LOC120024881,LOC120026238,LOC120029602,LOC120030016,LOC120032432,LOC120038986,LOC120051141,LOC120055298,bdkrb1
GO:0010604	positive regulation of macromolecule metabolic process	biological_process	59	1438	1217	34266	1.16	1.404e-01	5.622e-01		LOC120019548,LOC120020561,LOC120020583,LOC120022442,LOC120022634,LOC120023046,LOC120023754,LOC120024099,LOC120024201,LOC120026854,LOC120027231,LOC120028030,LOC120028617,LOC120029193,LOC120032191,LOC120032211,LOC120032598,LOC120033262,LOC120035390,LOC120040917,LOC120042254,LOC120043933,LOC120044003,LOC120044396,LOC120044397
GO:0004518	nuclease activity	molecular_function	12	1438	201	34266	1.42	1.406e-01	5.622e-01		LOC120019548,LOC120031449,LOC120044673,LOC120046600,LOC120055850,LOC120064850,LOC120064863,angel1,angel2,dclre1a,eme1,endou2
GO:0046434	organophosphate catabolic process	biological_process	10	1438	161	34266	1.48	1.406e-01	5.622e-01		LOC120021611,LOC120025430,LOC120028781,LOC120030466,LOC120054062,LOC120062887,entpd5a,gdpd1,gpia,pfkpa
GO:0034655	nucleobase-containing compound catabolic process	biological_process	16	1438	283	34266	1.35	1.411e-01	5.628e-01		LOC120019548,LOC120021611,LOC120022442,LOC120025430,LOC120028781,LOC120046454,LOC120046600,LOC120054062,LOC120055850,LOC120058182,LOC120062272,LOC120062887,LOC120064863,entpd5a,gpia,pfkpa
GO:0030662	coated vesicle membrane	cellular_component	8	1438	123	34266	1.55	1.460e-01	5.763e-01		LOC120017770,LOC120021970,LOC120022351,LOC120049249,LOC120060897,LOC120062271,ap1s1,sar1aa
GO:0019318	hexose metabolic process	biological_process	6	1438	85	34266	1.68	1.469e-01	5.763e-01		LOC120023192,LOC120024698,LOC120051050,gpia,pck1,pfkpa
GO:0042147	retrograde transport, endosome to Golgi	biological_process	6	1438	85	34266	1.68	1.469e-01	5.763e-01		LOC120021737,LOC120044007,LOC120062346,LOC120063507,snx1a,vps52
GO:0042802	identical protein binding	molecular_function	7	1438	104	34266	1.6	1.473e-01	5.763e-01		LOC120022305,LOC120027373,LOC120049662,LOC120058476,mdm2,pfkpa,terfa
GO:0042981	regulation of apoptotic process	biological_process	24	1438	454	34266	1.26	1.476e-01	5.763e-01		LOC120019677,LOC120021774,LOC120022305,LOC120025030,LOC120026854,LOC120032768,LOC120033051,LOC120034162,LOC120036106,LOC120036113,LOC120036891,LOC120037031,LOC120040917,LOC120042254,LOC120042337,LOC120044239,LOC120046455,LOC120049780,LOC120056841,LOC120064119,LOC120065968,mdm2,prkn,rnf34a
GO:0043195	terminal bouton	cellular_component	4	1438	49	34266	1.95	1.492e-01	5.763e-01		LOC120045871,LOC120053451,LOC120062699,cplx4a
GO:0060271	cilium assembly	biological_process	15	1438	265	34266	1.35	1.494e-01	5.763e-01		LOC120022770,LOC120024223,LOC120048865,LOC120049039,LOC120058709,ccdc39,cep131,cfap20,dynll2a,hoatz,hydin,iqub,odad3,si:ch211-140l13.3,wdr35
GO:0031970	organelle envelope lumen	cellular_component	3	1438	32	34266	2.23	1.494e-01	5.763e-01		LOC120021140,LOC120029935,LOC120058265
GO:0005758	mitochondrial intermembrane space	cellular_component	3	1438	32	34266	2.23	1.494e-01	5.763e-01		LOC120021140,LOC120029935,LOC120058265
GO:0032588	trans-Golgi network membrane	cellular_component	3	1438	32	34266	2.23	1.494e-01	5.763e-01		LOC120017770,arfip1,scamp2l
GO:0005868	cytoplasmic dynein complex	cellular_component	3	1438	32	34266	2.23	1.494e-01	5.763e-01		LOC120055533,dynll2a,dynlt5
GO:2001237	negative regulation of extrinsic apoptotic signaling pathway	biological_process	3	1438	32	34266	2.23	1.494e-01	5.763e-01		LOC120026854,LOC120064119,rnf34a
GO:0050830	defense response to Gram-positive bacterium	biological_process	3	1438	32	34266	2.23	1.494e-01	5.763e-01		LOC120058790,LOC120059053,LOC120059076
GO:0009267	cellular response to starvation	biological_process	5	1438	67	34266	1.78	1.499e-01	5.763e-01		LOC120031328,LOC120048704,LOC120062348,cartl,map1lc3a
GO:0035770	ribonucleoprotein granule	cellular_component	13	1438	224	34266	1.38	1.499e-01	5.763e-01		LOC120019548,LOC120020707,LOC120022349,LOC120022442,LOC120024859,LOC120030140,LOC120032798,LOC120046454,LOC120049662,LOC120049663,LOC120052681,LOC120065315,eif4a2
GO:0031399	regulation of protein modification process	biological_process	23	1438	435	34266	1.26	1.534e-01	5.882e-01		LOC120020583,LOC120032191,LOC120032211,LOC120033262,LOC120035390,LOC120040917,LOC120042254,LOC120044396,LOC120044397,LOC120049662,LOC120053888,LOC120058790,LOC120059053,LOC120059076,LOC120063117,bora,ccna1,cdk5r2a,cdkn2a/b,cdkn2d,dcun1d1,prkn,sh3bp5lb
GO:0006936	muscle contraction	biological_process	8	1438	125	34266	1.53	1.555e-01	5.950e-01	Y	LOC120023737,LOC120029673,LOC120051804,LOC120052388,LOC120052389,LOC120054611,csrp3,rock2a
GO:0009893	positive regulation of metabolic process	biological_process	66	1438	1385	34266	1.14	1.564e-01	5.956e-01		LOC120019548,LOC120020561,LOC120020583,LOC120022442,LOC120022634,LOC120023046,LOC120023181,LOC120023754,LOC120024099,LOC120024201,LOC120024896,LOC120026854,LOC120027231,LOC120028030,LOC120028617,LOC120029193,LOC120032191,LOC120032211,LOC120032598,LOC120033262,LOC120035390,LOC120040917,LOC120042254,LOC120043933,LOC120044003
GO:0032787	monocarboxylic acid metabolic process	biological_process	18	1438	330	34266	1.3	1.564e-01	5.956e-01		LOC120020725,LOC120023754,LOC120024269,LOC120024592,LOC120028030,LOC120028781,LOC120029362,LOC120029363,LOC120032048,LOC120050321,LOC120051050,LOC120051752,LOC120053880,LOC120053968,elovl6,gpia,pck1,pfkpa
GO:0044774	mitotic DNA integrity checkpoint signaling	biological_process	3	1438	33	34266	2.17	1.595e-01	5.998e-01		LOC120022294,eme1,fancd2
GO:0004709	MAP kinase kinase kinase activity	molecular_function	3	1438	33	34266	2.17	1.595e-01	5.998e-01		LOC120038206,LOC120059771,map3k12
GO:0005686	U2 snRNP	cellular_component	3	1438	33	34266	2.17	1.595e-01	5.998e-01		LOC120029858,LOC120058340,snrpa1
GO:0033045	regulation of sister chromatid segregation	biological_process	3	1438	33	34266	2.17	1.595e-01	5.998e-01		LOC120024463,LOC120063176,anapc5
GO:0030687	preribosome, large subunit precursor	cellular_component	3	1438	33	34266	2.17	1.595e-01	5.998e-01		LOC120055032,LOC120064971,rrp15
GO:0043067	regulation of programmed cell death	biological_process	24	1438	459	34266	1.25	1.598e-01	5.998e-01		LOC120019677,LOC120021774,LOC120022305,LOC120025030,LOC120026854,LOC120032768,LOC120033051,LOC120034162,LOC120036106,LOC120036113,LOC120036891,LOC120037031,LOC120040917,LOC120042254,LOC120042337,LOC120044239,LOC120046455,LOC120049780,LOC120056841,LOC120064119,LOC120065968,mdm2,prkn,rnf34a
GO:0061013	regulation of mRNA catabolic process	biological_process	8	1438	126	34266	1.51	1.604e-01	6.007e-01		LOC120019548,LOC120020707,LOC120022442,LOC120024099,LOC120044003,LOC120046454,LOC120049662,angel2
