go_id	name	namespace	study_k	study_n	bg_K	bg_N	fold_enrichment	p_value	fdr	phenotype	genes
GO:0042734	presynaptic membrane	cellular_component	5	924	98	34268	1.89	1.257e-01	5.530e-01		LOC120026774,LOC120043461,rims1b,rims2a,snap91a
GO:0010720	positive regulation of cell development	biological_process	5	924	98	34268	1.89	1.257e-01	5.530e-01		LOC120032586,LOC120036154,LOC120039573,LOC120041415,plxnb2a.3
GO:0097190	apoptotic signaling pathway	biological_process	6	924	126	34268	1.77	1.260e-01	5.530e-01		LOC120034187,LOC120039710,LOC120039944,LOC120041392,LOC120044077,LOC120048718
GO:0007605	sensory perception of sound	biological_process	3	924	46	34268	2.42	1.269e-01	5.530e-01		LOC120044727,LOC120060929,LOC120060933
GO:0050954	sensory perception of mechanical stimulus	biological_process	3	924	46	34268	2.42	1.269e-01	5.530e-01		LOC120044727,LOC120060929,LOC120060933
GO:0051924	regulation of calcium ion transport	biological_process	3	924	46	34268	2.42	1.269e-01	5.530e-01	Y	LOC120031470,LOC120032395,LOC120033736
GO:0051128	regulation of cellular component organization	biological_process	31	924	926	34268	1.24	1.290e-01	5.548e-01		LOC120024345,LOC120029007,LOC120031076,LOC120031890,LOC120032487,LOC120032586,LOC120033099,LOC120033735,LOC120034065,LOC120034600,LOC120035303,LOC120035934,LOC120036154,LOC120039573,LOC120041011,LOC120041392,LOC120041415,LOC120041450,LOC120042628,LOC120042700,LOC120043074,LOC120043218,LOC120044712,LOC120056646,LOC120060841
GO:0016755	aminoacyltransferase activity	molecular_function	21	924	595	34268	1.31	1.292e-01	5.548e-01		LOC120023137,LOC120031034,LOC120031228,LOC120031303,LOC120034098,LOC120034437,LOC120034746,LOC120034785,LOC120034786,LOC120034990,LOC120035934,LOC120037590,LOC120041949,LOC120042770,LOC120046258,LOC120047579,LOC120048342,LOC120048863,LOC120052544,ube3d,ufc1
GO:0050865	regulation of cell activation	biological_process	6	924	127	34268	1.75	1.294e-01	5.548e-01		LOC120018157,LOC120035113,LOC120036770,LOC120036924,LOC120037498,LOC120049292
GO:0002694	regulation of leukocyte activation	biological_process	6	924	127	34268	1.75	1.294e-01	5.548e-01		LOC120018157,LOC120035113,LOC120036770,LOC120036924,LOC120037498,LOC120049292
GO:0030097	hemopoiesis	biological_process	5	924	99	34268	1.87	1.296e-01	5.548e-01		LOC120033014,LOC120033253,LOC120036900,LOC120042747,LOC120053918
GO:0022603	regulation of anatomical structure morphogenesis	biological_process	13	924	340	34268	1.42	1.327e-01	5.600e-01		LOC120030901,LOC120031035,LOC120032586,LOC120033099,LOC120035934,LOC120036154,LOC120038680,LOC120039573,LOC120041415,LOC120044712,LOC120065853,arhgap44a,plxnb2a.3
GO:0042393	histone binding	molecular_function	6	924	128	34268	1.74	1.329e-01	5.600e-01		LOC120019140,LOC120038749,LOC120048713,LOC120052268,LOC120052269,LOC120052272
GO:0007610	behavior	biological_process	3	924	47	34268	2.37	1.330e-01	5.600e-01		LOC120019203,LOC120036154,LOC120039573
GO:0120254	olefinic compound metabolic process	biological_process	4	924	73	34268	2.03	1.345e-01	5.600e-01		LOC120035040,LOC120035180,LOC120035602,LOC120039518
GO:0015175	neutral L-amino acid transmembrane transporter activity	molecular_function	4	924	73	34268	2.03	1.345e-01	5.600e-01		LOC120028937,LOC120031387,LOC120033247,LOC120038619
GO:0005814	centriole	cellular_component	4	924	73	34268	2.03	1.345e-01	5.600e-01		LOC120018348,LOC120024763,LOC120039074,cntln
GO:0097193	intrinsic apoptotic signaling pathway	biological_process	4	924	73	34268	2.03	1.345e-01	5.600e-01		LOC120034187,LOC120039710,LOC120039944,LOC120044077
GO:0071621	granulocyte chemotaxis	biological_process	4	924	73	34268	2.03	1.345e-01	5.600e-01		LOC120033438,LOC120037603,LOC120044602,LOC120044603
GO:0043436	oxoacid metabolic process	biological_process	21	924	599	34268	1.3	1.354e-01	5.619e-01		LOC120017408,LOC120017969,LOC120024893,LOC120028813,LOC120031308,LOC120033335,LOC120033928,LOC120034530,LOC120034662,LOC120035040,LOC120035180,LOC120036192,LOC120036917,LOC120039145,LOC120039518,LOC120039906,LOC120041644,LOC120041848,LOC120043422,LOC120048719,LOC120056450
GO:0000428	DNA-directed RNA polymerase complex	cellular_component	6	924	129	34268	1.72	1.364e-01	5.622e-01		LOC120022234,LOC120031161,LOC120034192,LOC120042594,LOC120048860,LOC120049121
GO:0016782	transferase activity, transferring sulphur-containing groups	molecular_function	6	924	129	34268	1.72	1.364e-01	5.622e-01		LOC120024793,LOC120034560,LOC120044073,LOC120044600,LOC120046250,LOC120052371
GO:0006814	sodium ion transport	biological_process	8	924	188	34268	1.58	1.373e-01	5.635e-01	Y	LOC120028812,LOC120031387,LOC120041637,LOC120041861,LOC120041863,LOC120061633,scn1ba,slc8a2b
GO:0005200	structural constituent of cytoskeleton	molecular_function	5	924	101	34268	1.84	1.376e-01	5.635e-01		LOC120017751,LOC120017841,LOC120027795,LOC120034119,LOC120039569
GO:0034765	regulation of monoatomic ion transmembrane transport	biological_process	7	924	159	34268	1.63	1.394e-01	5.659e-01		LOC120029350,LOC120029915,LOC120031470,LOC120032395,LOC120033736,LOC120033963,LOC120051648
GO:0045597	positive regulation of cell differentiation	biological_process	7	924	159	34268	1.63	1.394e-01	5.659e-01		LOC120025342,LOC120031126,LOC120032586,LOC120036154,LOC120039573,LOC120041415,plxnb2a.3
GO:0006836	neurotransmitter transport	biological_process	6	924	130	34268	1.71	1.400e-01	5.659e-01		LOC120028812,LOC120036151,LOC120056477,LOC120061633,rims1b,rims2a
GO:0015171	amino acid transmembrane transporter activity	molecular_function	9	924	220	34268	1.52	1.423e-01	5.659e-01		LOC120026774,LOC120028937,LOC120031387,LOC120032000,LOC120033247,LOC120038619,LOC120043461,LOC120056477,LOC120061633
GO:0030880	RNA polymerase complex	cellular_component	6	924	131	34268	1.7	1.436e-01	5.659e-01		LOC120022234,LOC120031161,LOC120034192,LOC120042594,LOC120048860,LOC120049121
GO:0019005	SCF ubiquitin ligase complex	cellular_component	4	924	75	34268	1.98	1.443e-01	5.659e-01		LOC120017880,LOC120031496,LOC120032839,LOC120038696
GO:0072666	establishment of protein localization to vacuole	biological_process	4	924	75	34268	1.98	1.443e-01	5.659e-01		LOC120032361,LOC120032372,LOC120040628,LOC120047712
GO:0006811	monoatomic ion transport	biological_process	41	924	1279	34268	1.19	1.455e-01	5.659e-01	Y	LOC120023380,LOC120024697,LOC120026774,LOC120028812,LOC120029350,LOC120029915,LOC120030876,LOC120030936,LOC120031387,LOC120032125,LOC120032361,LOC120032372,LOC120032395,LOC120033625,LOC120034039,LOC120034271,LOC120034351,LOC120035028,LOC120036150,LOC120036666,LOC120039924,LOC120040197,LOC120040198,LOC120040628,LOC120041637
GO:0002521	leukocyte differentiation	biological_process	3	924	49	34268	2.27	1.455e-01	5.659e-01		LOC120033253,LOC120036900,LOC120053918
GO:0032436	positive regulation of proteasomal ubiquitin-dependent protein catabolic process	biological_process	3	924	49	34268	2.27	1.455e-01	5.659e-01		LOC120031228,LOC120042781,LOC120048342
GO:0032590	dendrite membrane	cellular_component	3	924	49	34268	2.27	1.455e-01	5.659e-01		LOC120034033,LOC120056459,LOC120056868
GO:0032589	neuron projection membrane	cellular_component	3	924	49	34268	2.27	1.455e-01	5.659e-01		LOC120034033,LOC120056459,LOC120056868
GO:0050804	modulation of chemical synaptic transmission	biological_process	10	924	252	34268	1.47	1.457e-01	5.659e-01		LOC120026774,LOC120032361,LOC120032372,LOC120034033,LOC120040628,LOC120043461,LOC120047712,LOC120050074,rims1b,rims2a
GO:0099177	regulation of trans-synaptic signaling	biological_process	10	924	252	34268	1.47	1.457e-01	5.659e-01		LOC120026774,LOC120032361,LOC120032372,LOC120034033,LOC120040628,LOC120043461,LOC120047712,LOC120050074,rims1b,rims2a
GO:0050863	regulation of T cell activation	biological_process	5	924	103	34268	1.8	1.459e-01	5.659e-01		LOC120018157,LOC120035113,LOC120036770,LOC120036924,LOC120037498
GO:0010506	regulation of autophagy	biological_process	5	924	103	34268	1.8	1.459e-01	5.659e-01		LOC120032389,LOC120034316,LOC120035303,LOC120066511,fbxo7
GO:0030155	regulation of cell adhesion	biological_process	8	924	191	34268	1.55	1.461e-01	5.659e-01		LOC120018157,LOC120035113,LOC120036770,LOC120036924,LOC120037498,LOC120041415,LOC120043471,plxnb2a.3
GO:0030863	cortical cytoskeleton	cellular_component	6	924	132	34268	1.69	1.472e-01	5.684e-01		LOC120032585,LOC120036510,LOC120043099,LOC120050816,rims1b,rims2a
GO:0008236	serine-type peptidase activity	molecular_function	10	924	253	34268	1.47	1.482e-01	5.684e-01		LOC120031510,LOC120032435,LOC120032926,LOC120034415,LOC120035301,LOC120037762,LOC120042779,LOC120046358,LOC120048637,LOC120056966
GO:0043254	regulation of protein-containing complex assembly	biological_process	8	924	192	34268	1.55	1.491e-01	5.684e-01		LOC120024345,LOC120029007,LOC120031890,LOC120033735,LOC120034600,LOC120041450,LOC120060841,LOC120066511
GO:0030111	regulation of Wnt signaling pathway	biological_process	8	924	192	34268	1.55	1.491e-01	5.684e-01		LOC120031395,LOC120033907,LOC120035184,LOC120037120,LOC120040475,LOC120041392,LOC120042781,LOC120065673
GO:0000151	ubiquitin ligase complex	cellular_component	12	924	316	34268	1.41	1.492e-01	5.684e-01		LOC120017880,LOC120030879,LOC120031228,LOC120031382,LOC120031496,LOC120032839,LOC120034357,LOC120035718,LOC120038696,LOC120041291,LOC120048342,ube3d
GO:0051641	cellular localization	biological_process	57	924	1836	34268	1.15	1.503e-01	5.684e-01		LOC120019732,LOC120024345,LOC120024699,LOC120027915,LOC120028812,LOC120031063,LOC120031097,LOC120031577,LOC120031673,LOC120031991,LOC120032001,LOC120032361,LOC120032372,LOC120032448,LOC120032511,LOC120032565,LOC120032586,LOC120032593,LOC120032787,LOC120033137,LOC120034098,LOC120034543,LOC120036151,LOC120036232,LOC120036343
GO:0004252	serine-type endopeptidase activity	molecular_function	9	924	223	34268	1.5	1.506e-01	5.684e-01		LOC120031510,LOC120032435,LOC120032926,LOC120034415,LOC120035301,LOC120037762,LOC120046358,LOC120048637,LOC120056966
GO:0004842	ubiquitin-protein transferase activity	molecular_function	19	924	543	34268	1.3	1.514e-01	5.684e-01		LOC120023137,LOC120031034,LOC120031228,LOC120031303,LOC120034098,LOC120034746,LOC120034785,LOC120034786,LOC120034990,LOC120035934,LOC120037590,LOC120041949,LOC120042770,LOC120046258,LOC120047579,LOC120048342,LOC120048863,LOC120052544,ube3d
GO:0033559	unsaturated fatty acid metabolic process	biological_process	3	924	50	34268	2.23	1.519e-01	5.684e-01	Y	LOC120035040,LOC120035180,LOC120039518
GO:0030686	90S preribosome	cellular_component	3	924	50	34268	2.23	1.519e-01	5.684e-01		LOC120038866,LOC120048439,LOC120053876
GO:0099173	postsynapse organization	biological_process	3	924	50	34268	2.23	1.519e-01	5.684e-01		LOC120050074,LOC120060929,LOC120060933
GO:0005743	mitochondrial inner membrane	cellular_component	9	924	224	34268	1.49	1.534e-01	5.724e-01		LOC120028564,LOC120034531,LOC120034543,LOC120035602,LOC120035676,LOC120038619,LOC120046306,LOC120046375,LOC120056966
GO:0007034	vacuolar transport	biological_process	7	924	164	34268	1.58	1.559e-01	5.767e-01		LOC120019732,LOC120032361,LOC120032372,LOC120034098,LOC120040628,LOC120043705,LOC120047712
GO:0098657	import into cell	biological_process	18	924	513	34268	1.3	1.564e-01	5.767e-01		LOC120023380,LOC120028812,LOC120029350,LOC120029915,LOC120032361,LOC120032372,LOC120034271,LOC120034531,LOC120036666,LOC120040628,LOC120042781,LOC120044681,LOC120047712,LOC120047812,LOC120048691,LOC120048809,slc8a2b,snap91a
GO:0030866	cortical actin cytoskeleton organization	biological_process	3	924	51	34268	2.18	1.583e-01	5.767e-01		LOC120036510,LOC120039599,LOC120043099
GO:2000060	positive regulation of ubiquitin-dependent protein catabolic process	biological_process	3	924	51	34268	2.18	1.583e-01	5.767e-01		LOC120031228,LOC120042781,LOC120048342
GO:0043434	response to peptide hormone	biological_process	6	924	135	34268	1.65	1.584e-01	5.767e-01		LOC120033116,LOC120034531,LOC120035602,LOC120036098,LOC120041392,LOC120048677
GO:0017171	serine hydrolase activity	molecular_function	10	924	257	34268	1.44	1.588e-01	5.767e-01		LOC120031510,LOC120032435,LOC120032926,LOC120034415,LOC120035301,LOC120037762,LOC120042779,LOC120046358,LOC120048637,LOC120056966
GO:0051239	regulation of multicellular organismal process	biological_process	26	924	781	34268	1.23	1.600e-01	5.767e-01		LOC120018157,LOC120019052,LOC120019167,LOC120025342,LOC120030901,LOC120031035,LOC120032389,LOC120032586,LOC120033736,LOC120034531,LOC120035113,LOC120035244,LOC120035959,LOC120036154,LOC120036770,LOC120036924,LOC120037498,LOC120038680,LOC120039573,LOC120041415,LOC120042628,LOC120043709,LOC120049292,LOC120065853,plxnb2a.3
GO:0140352	export from cell	biological_process	13	924	353	34268	1.37	1.611e-01	5.767e-01		LOC120031222,LOC120031319,LOC120031527,LOC120031991,LOC120036151,LOC120036232,LOC120039387,LOC120039669,LOC120041723,LOC120043641,LOC120048677,rims1b,rims2a
GO:0015075	monoatomic ion transmembrane transporter activity	molecular_function	41	924	1293	34268	1.18	1.616e-01	5.767e-01		LOC120023189,LOC120023380,LOC120024697,LOC120024918,LOC120026774,LOC120028812,LOC120029350,LOC120029915,LOC120030876,LOC120030936,LOC120032125,LOC120032361,LOC120032372,LOC120032395,LOC120033247,LOC120033625,LOC120034039,LOC120034271,LOC120034351,LOC120035028,LOC120036666,LOC120037346,LOC120039924,LOC120040197,LOC120040198
GO:0016779	nucleotidyltransferase activity	molecular_function	6	924	136	34268	1.64	1.623e-01	5.767e-01		LOC120020464,LOC120031686,LOC120034192,LOC120034662,LOC120049121,LOC120050024
GO:0031252	cell leading edge	cellular_component	6	924	136	34268	1.64	1.623e-01	5.767e-01		LOC120028326,LOC120031126,LOC120034033,LOC120056459,LOC120056868,arhgap44a
GO:0010498	proteasomal protein catabolic process	biological_process	11	924	290	34268	1.41	1.629e-01	5.767e-01		LOC120017880,LOC120023431,LOC120031382,LOC120031496,LOC120032839,LOC120034075,LOC120034357,LOC120038696,LOC120040511,psmc4,ube3d
GO:0008146	sulfotransferase activity	molecular_function	5	924	107	34268	1.73	1.630e-01	5.767e-01		LOC120024793,LOC120034560,LOC120044073,LOC120044600,LOC120052371
GO:0009187	cyclic nucleotide metabolic process	biological_process	4	924	79	34268	1.88	1.646e-01	5.767e-01		LOC120028888,LOC120031336,LOC120039945,LOC120053338
GO:0072665	protein localization to vacuole	biological_process	4	924	79	34268	1.88	1.646e-01	5.767e-01		LOC120032361,LOC120032372,LOC120040628,LOC120047712
GO:0051251	positive regulation of lymphocyte activation	biological_process	4	924	79	34268	1.88	1.646e-01	5.767e-01		LOC120018157,LOC120036770,LOC120036924,LOC120037498
GO:0052866	phosphatidylinositol phosphate phosphatase activity	molecular_function	3	924	52	34268	2.14	1.649e-01	5.767e-01		LOC120028326,LOC120031120,LOC120040983
GO:0005881	cytoplasmic microtubule	cellular_component	3	924	52	34268	2.14	1.649e-01	5.767e-01		LOC120024763,LOC120031577,flr
GO:0031047	regulatory ncRNA-mediated gene silencing	biological_process	3	924	52	34268	2.14	1.649e-01	5.767e-01		LOC120032877,LOC120034240,LOC120044165
GO:0050808	synapse organization	biological_process	7	924	167	34268	1.55	1.662e-01	5.767e-01		LOC120031577,LOC120034351,LOC120048723,LOC120050074,LOC120060929,LOC120060933,arhgap44a
GO:0034220	monoatomic ion transmembrane transport	biological_process	29	924	887	34268	1.21	1.670e-01	5.767e-01		LOC120023380,LOC120024697,LOC120028812,LOC120029350,LOC120029915,LOC120030876,LOC120031387,LOC120032125,LOC120032361,LOC120032395,LOC120033625,LOC120034271,LOC120034351,LOC120035028,LOC120036666,LOC120039924,LOC120040198,LOC120041637,LOC120041861,LOC120041863,LOC120044088,LOC120044089,LOC120047841,LOC120056459,LOC120061633
GO:0061659	ubiquitin-like protein ligase activity	molecular_function	14	924	388	34268	1.34	1.674e-01	5.767e-01		LOC120023137,LOC120031228,LOC120034098,LOC120034746,LOC120034786,LOC120034990,LOC120035934,LOC120042770,LOC120046258,LOC120047579,LOC120048342,LOC120048863,LOC120052544,ube3d
GO:0051962	positive regulation of nervous system development	biological_process	5	924	108	34268	1.72	1.675e-01	5.767e-01		LOC120032586,LOC120036154,LOC120039573,LOC120041415,plxnb2a.3
GO:1904062	regulation of monoatomic cation transmembrane transport	biological_process	5	924	108	34268	1.72	1.675e-01	5.767e-01		LOC120031470,LOC120032395,LOC120033736,LOC120033963,LOC120051648
GO:0046907	intracellular transport	biological_process	43	924	1367	34268	1.17	1.676e-01	5.767e-01		LOC120019732,LOC120024345,LOC120024699,LOC120027915,LOC120031063,LOC120031097,LOC120031577,LOC120031673,LOC120031991,LOC120032001,LOC120032361,LOC120032372,LOC120032511,LOC120032565,LOC120032787,LOC120034098,LOC120034543,LOC120036232,LOC120036343,LOC120037336,LOC120038576,LOC120038619,LOC120038700,LOC120039387,LOC120039669
GO:0032279	asymmetric synapse	cellular_component	8	924	198	34268	1.5	1.678e-01	5.767e-01		LOC120023137,LOC120032361,LOC120032372,LOC120034033,LOC120040628,LOC120047712,LOC120050074,arhgap44a
GO:0014069	postsynaptic density	cellular_component	8	924	198	34268	1.5	1.678e-01	5.767e-01		LOC120023137,LOC120032361,LOC120032372,LOC120034033,LOC120040628,LOC120047712,LOC120050074,arhgap44a
GO:0098984	neuron to neuron synapse	cellular_component	8	924	198	34268	1.5	1.678e-01	5.767e-01		LOC120023137,LOC120032361,LOC120032372,LOC120034033,LOC120040628,LOC120047712,LOC120050074,arhgap44a
GO:0030424	axon	cellular_component	12	924	325	34268	1.37	1.708e-01	5.826e-01		LOC120017751,LOC120017841,LOC120024345,LOC120030794,LOC120031026,LOC120031527,LOC120032586,LOC120041392,LOC120052410,LOC120056459,LOC120061633,slc8a2b
GO:0030100	regulation of endocytosis	biological_process	3	924	53	34268	2.1	1.715e-01	5.826e-01		LOC120042628,LOC120042700,LOC120043074
GO:0006493	protein O-linked glycosylation	biological_process	3	924	53	34268	2.1	1.715e-01	5.826e-01		LOC120032297,LOC120035316,LOC120035658
GO:0010970	transport along microtubule	biological_process	5	924	109	34268	1.7	1.719e-01	5.826e-01		LOC120031577,LOC120031991,LOC120036343,flr,ndel1b
GO:0051050	positive regulation of transport	biological_process	5	924	109	34268	1.7	1.719e-01	5.826e-01		LOC120031037,LOC120033099,LOC120033963,LOC120041637,LOC120051648
GO:0009896	positive regulation of catabolic process	biological_process	8	924	200	34268	1.48	1.743e-01	5.889e-01		LOC120031228,LOC120034316,LOC120042781,LOC120043430,LOC120044165,LOC120048342,LOC120066511,fbxo7
GO:0045202	synapse	cellular_component	32	924	995	34268	1.19	1.755e-01	5.914e-01		LOC120017751,LOC120017841,LOC120023137,LOC120024345,LOC120026774,LOC120027795,LOC120031527,LOC120032361,LOC120032372,LOC120033625,LOC120034033,LOC120036151,LOC120040628,LOC120043461,LOC120047712,LOC120048677,LOC120048723,LOC120049361,LOC120050074,LOC120051473,LOC120056477,LOC120056868,LOC120060929,LOC120060933,apba2b
GO:0072657	protein localization to membrane	biological_process	9	924	232	34268	1.44	1.769e-01	5.925e-01		LOC120032001,LOC120032586,LOC120033137,LOC120036151,LOC120048677,LOC120050074,LOC120060929,LOC120060933,arhgap44a
GO:0042180	ketone metabolic process	biological_process	3	924	54	34268	2.06	1.782e-01	5.925e-01		LOC120028564,LOC120035602,coq3
GO:1901682	sulfur compound transmembrane transporter activity	molecular_function	3	924	54	34268	2.06	1.782e-01	5.925e-01		LOC120018572,LOC120038426,LOC120039598
GO:0009266	response to temperature stimulus	biological_process	3	924	54	34268	2.06	1.782e-01	5.925e-01	Y	LOC120034531,LOC120034803,LOC120050580
GO:1901800	positive regulation of proteasomal protein catabolic process	biological_process	3	924	54	34268	2.06	1.782e-01	5.925e-01		LOC120031228,LOC120042781,LOC120048342
GO:0030120	vesicle coat	cellular_component	5	924	111	34268	1.67	1.809e-01	5.982e-01		LOC120031991,LOC120032511,LOC120047812,LOC120048691,LOC120056951
GO:0030136	clathrin-coated vesicle	cellular_component	5	924	111	34268	1.67	1.809e-01	5.982e-01		LOC120032511,LOC120047812,LOC120048677,LOC120048691,snap91a
GO:0016746	acyltransferase activity	molecular_function	30	924	931	34268	1.2	1.818e-01	5.994e-01		LOC120023137,LOC120024893,LOC120031034,LOC120031228,LOC120031303,LOC120033928,LOC120034098,LOC120034437,LOC120034461,LOC120034746,LOC120034785,LOC120034786,LOC120034990,LOC120035934,LOC120037590,LOC120041949,LOC120042770,LOC120043088,LOC120043465,LOC120046258,LOC120047579,LOC120048342,LOC120048863,LOC120049796,LOC120050322
GO:0019752	carboxylic acid metabolic process	biological_process	20	924	593	34268	1.25	1.823e-01	5.994e-01		LOC120017408,LOC120017969,LOC120024893,LOC120028813,LOC120031308,LOC120033335,LOC120033928,LOC120034530,LOC120035040,LOC120035180,LOC120036192,LOC120036917,LOC120039145,LOC120039518,LOC120039906,LOC120041644,LOC120041848,LOC120043422,LOC120048719,LOC120056450
GO:0140535	intracellular protein-containing complex	cellular_component	33	924	1035	34268	1.18	1.837e-01	6.024e-01		LOC120017880,LOC120022234,LOC120023431,LOC120026894,LOC120028660,LOC120030879,LOC120031161,LOC120031228,LOC120031284,LOC120031382,LOC120031496,LOC120032224,LOC120032839,LOC120032916,LOC120033009,LOC120034192,LOC120034357,LOC120034476,LOC120035718,LOC120037910,LOC120038696,LOC120039604,LOC120039671,LOC120041291,LOC120042553
GO:0006099	tricarboxylic acid cycle	biological_process	3	924	55	34268	2.02	1.850e-01	6.051e-01		LOC120017969,LOC120033928,LOC120049092
GO:0045184	establishment of protein localization	biological_process	31	924	968	34268	1.19	1.860e-01	6.063e-01		LOC120024345,LOC120031222,LOC120031420,LOC120031991,LOC120032001,LOC120032361,LOC120032372,LOC120032448,LOC120032565,LOC120032593,LOC120032787,LOC120034075,LOC120036232,LOC120039387,LOC120039669,LOC120040628,LOC120041723,LOC120042238,LOC120042240,LOC120042735,LOC120043641,LOC120047712,LOC120047812,LOC120048677,LOC120050816
GO:0022836	gated channel activity	molecular_function	22	924	664	34268	1.23	1.894e-01	6.063e-01		LOC120023380,LOC120024918,LOC120026774,LOC120029350,LOC120029915,LOC120030936,LOC120032361,LOC120032372,LOC120032395,LOC120033625,LOC120034271,LOC120034351,LOC120035028,LOC120036666,LOC120039924,LOC120040197,LOC120040198,LOC120040628,LOC120041637,LOC120043461,LOC120047712,LOC120056459
GO:0030117	membrane coat	cellular_component	6	924	143	34268	1.56	1.900e-01	6.063e-01		LOC120031991,LOC120032511,LOC120040874,LOC120047812,LOC120048691,LOC120056951
GO:0048475	coated membrane	cellular_component	6	924	143	34268	1.56	1.900e-01	6.063e-01		LOC120031991,LOC120032511,LOC120040874,LOC120047812,LOC120048691,LOC120056951
GO:0051650	establishment of vesicle localization	biological_process	5	924	113	34268	1.64	1.902e-01	6.063e-01		LOC120024699,LOC120036343,LOC120037336,ndel1b,snap91a
GO:0071375	cellular response to peptide hormone stimulus	biological_process	5	924	113	34268	1.64	1.902e-01	6.063e-01		LOC120033116,LOC120035602,LOC120036098,LOC120041392,LOC120048677
GO:0071705	nitrogen compound transport	biological_process	12	924	333	34268	1.34	1.913e-01	6.063e-01		LOC120027915,LOC120028812,LOC120033247,LOC120037346,LOC120038029,LOC120038426,LOC120038576,LOC120038619,LOC120039598,LOC120047625,LOC120051445,tpra
GO:1902905	positive regulation of supramolecular fiber organization	biological_process	4	924	84	34268	1.77	1.913e-01	6.063e-01		LOC120033735,LOC120056646,LOC120060841,LOC120062569
GO:0000118	histone deacetylase complex	cellular_component	4	924	84	34268	1.77	1.913e-01	6.063e-01		LOC120022769,LOC120031200,LOC120036498,LOC120048713
GO:0030258	lipid modification	biological_process	7	924	174	34268	1.49	1.914e-01	6.063e-01	Y	LOC120028326,LOC120031120,LOC120033335,LOC120035040,LOC120035180,LOC120041644,LOC120043465
GO:0030048	actin filament-based movement	biological_process	3	924	56	34268	1.99	1.918e-01	6.063e-01		LOC120024699,LOC120037336,scn1ba
GO:0030968	endoplasmic reticulum unfolded protein response	biological_process	3	924	56	34268	1.99	1.918e-01	6.063e-01		LOC120030879,LOC120044077,herpud2
GO:0008630	intrinsic apoptotic signaling pathway in response to DNA damage	biological_process	3	924	56	34268	1.99	1.918e-01	6.063e-01		LOC120034187,LOC120039710,LOC120039944
GO:0008238	exopeptidase activity	molecular_function	6	924	144	34268	1.55	1.941e-01	6.094e-01		LOC120028813,LOC120032113,LOC120042338,LOC120042779,LOC120043413,dpep1
GO:0016567	protein ubiquitination	biological_process	17	924	499	34268	1.26	1.946e-01	6.094e-01		LOC120017705,LOC120026446,LOC120031034,LOC120031228,LOC120034098,LOC120034746,LOC120034786,LOC120034990,LOC120036222,LOC120037590,LOC120041949,LOC120042770,LOC120046258,LOC120047579,LOC120048342,LOC120048863,ube3d
GO:0015179	L-amino acid transmembrane transporter activity	molecular_function	5	924	114	34268	1.63	1.948e-01	6.094e-01		LOC120028937,LOC120031387,LOC120032000,LOC120033247,LOC120056477
GO:0022407	regulation of cell-cell adhesion	biological_process	5	924	114	34268	1.63	1.948e-01	6.094e-01		LOC120018157,LOC120035113,LOC120036770,LOC120036924,LOC120037498
GO:0005216	monoatomic ion channel activity	molecular_function	28	924	872	34268	1.19	1.965e-01	6.107e-01		LOC120023380,LOC120024697,LOC120024918,LOC120026774,LOC120029350,LOC120029915,LOC120030936,LOC120032361,LOC120032372,LOC120032395,LOC120033625,LOC120034271,LOC120034351,LOC120035028,LOC120036666,LOC120039924,LOC120040197,LOC120040198,LOC120040628,LOC120041637,LOC120043461,LOC120044088,LOC120044089,LOC120047712,LOC120047841
GO:0016836	hydro-lyase activity	molecular_function	4	924	85	34268	1.75	1.968e-01	6.107e-01		LOC120017969,LOC120041644,LOC120048719,LOC120051527
GO:0006195	purine nucleotide catabolic process	biological_process	4	924	85	34268	1.75	1.968e-01	6.107e-01		LOC120028888,LOC120031389,LOC120036192,LOC120048719
GO:0016667	oxidoreductase activity, acting on a sulfur group of donors	molecular_function	3	924	57	34268	1.95	1.987e-01	6.107e-01		LOC120032387,LOC120038582,LOC120041167
GO:0070098	chemokine-mediated signaling pathway	biological_process	3	924	57	34268	1.95	1.987e-01	6.107e-01		LOC120037603,LOC120044602,LOC120044603
GO:1990868	response to chemokine	biological_process	3	924	57	34268	1.95	1.987e-01	6.107e-01		LOC120037603,LOC120044602,LOC120044603
GO:1990869	cellular response to chemokine	biological_process	3	924	57	34268	1.95	1.987e-01	6.107e-01		LOC120037603,LOC120044602,LOC120044603
GO:0051648	vesicle localization	biological_process	5	924	115	34268	1.61	1.995e-01	6.108e-01		LOC120024699,LOC120036343,LOC120037336,ndel1b,snap91a
GO:0055085	transmembrane transport	biological_process	54	924	1778	34268	1.13	1.998e-01	6.108e-01		LOC120017970,LOC120018572,LOC120023380,LOC120024697,LOC120028812,LOC120028937,LOC120029350,LOC120029915,LOC120030876,LOC120030936,LOC120031387,LOC120032000,LOC120032001,LOC120032125,LOC120032361,LOC120032395,LOC120033247,LOC120033625,LOC120034039,LOC120034271,LOC120034351,LOC120034533,LOC120035028,LOC120035364,LOC120036666
GO:0031333	negative regulation of protein-containing complex assembly	biological_process	4	924	86	34268	1.72	2.024e-01	6.158e-01		LOC120029007,LOC120034600,LOC120041450,LOC120066511
GO:1990266	neutrophil migration	biological_process	4	924	86	34268	1.72	2.024e-01	6.158e-01		LOC120033438,LOC120037603,LOC120044602,LOC120044603
