go_id	name	namespace	study_k	study_n	bg_K	bg_N	fold_enrichment	p_value	fdr	phenotype	genes
GO:0085029	extracellular matrix assembly	biological_process	3	945	28	34268	3.89	4.105e-02	2.600e-01		LOC120037800,LOC120043574,has2
GO:0006811	monoatomic ion transport	biological_process	46	945	1279	34268	1.3	4.159e-02	2.620e-01	Y	LOC120017966,LOC120019322,LOC120019351,LOC120019396,LOC120020225,LOC120022033,LOC120023897,LOC120024364,LOC120025853,LOC120027917,LOC120032256,LOC120032827,LOC120033625,LOC120034929,LOC120035599,LOC120036199,LOC120036200,LOC120037668,LOC120038852,LOC120039661,LOC120040195,LOC120040197,LOC120040198,LOC120040568,LOC120041637
GO:0008360	regulation of cell shape	biological_process	6	945	92	34268	2.36	4.194e-02	2.629e-01		LOC120020574,LOC120022048,LOC120040412,LOC120040415,LOC120059535,LOC120061638
GO:0120035	regulation of plasma membrane bounded cell projection organization	biological_process	13	945	275	34268	1.71	4.278e-02	2.668e-01		LOC120018241,LOC120020574,LOC120022010,LOC120022048,LOC120035934,LOC120036133,LOC120036309,LOC120040412,LOC120040415,LOC120050435,LOC120059535,LOC120061638,rufy3
GO:0051960	regulation of nervous system development	biological_process	12	945	248	34268	1.75	4.343e-02	2.673e-01		LOC120020574,LOC120022048,LOC120028427,LOC120036133,LOC120036309,LOC120040412,LOC120040415,LOC120050435,LOC120059043,LOC120059535,LOC120061638,clstn2a
GO:0031344	regulation of cell projection organization	biological_process	13	945	276	34268	1.71	4.382e-02	2.673e-01		LOC120018241,LOC120020574,LOC120022010,LOC120022048,LOC120035934,LOC120036133,LOC120036309,LOC120040412,LOC120040415,LOC120050435,LOC120059535,LOC120061638,rufy3
GO:0009063	amino acid catabolic process	biological_process	6	945	93	34268	2.34	4.383e-02	2.673e-01		LOC120031947,LOC120035871,LOC120041970,LOC120046526,hpda,shmt2
GO:0005525	GTP binding	molecular_function	32	945	842	34268	1.38	4.384e-02	2.673e-01		LOC120018898,LOC120020237,LOC120024122,LOC120026029,LOC120030633,LOC120031419,LOC120036138,LOC120037247,LOC120037604,LOC120038183,LOC120038195,LOC120038196,LOC120040595,LOC120041180,LOC120041182,LOC120041627,LOC120043843,LOC120044083,LOC120050139,LOC120055618,LOC120056414,LOC120058008,LOC120059741,LOC120061304,LOC120061446
GO:0051592	response to calcium ion	biological_process	5	945	70	34268	2.59	4.399e-02	2.673e-01		LOC120024255,LOC120050996,LOC120064758,LOC120066802,syt12
GO:0005509	calcium ion binding	molecular_function	45	945	1254	34268	1.3	4.481e-02	2.673e-01		LOC120018034,LOC120018601,LOC120018898,LOC120021179,LOC120021188,LOC120023487,LOC120023558,LOC120023624,LOC120023930,LOC120024255,LOC120024771,LOC120025009,LOC120028064,LOC120028424,LOC120028427,LOC120028483,LOC120029132,LOC120029472,LOC120034520,LOC120035610,LOC120038409,LOC120040414,LOC120041100,LOC120042988,LOC120045314
GO:0030168	platelet activation	biological_process	3	945	29	34268	3.75	4.488e-02	2.673e-01		LOC120026163,LOC120039905,fermt3b
GO:0034308	primary alcohol metabolic process	biological_process	3	945	29	34268	3.75	4.488e-02	2.673e-01		LOC120035602,lratb.1,tpk1
GO:0098802	plasma membrane signaling receptor complex	cellular_component	11	945	222	34268	1.8	4.491e-02	2.673e-01		LOC120025260,LOC120027434,LOC120028096,LOC120030938,LOC120036164,LOC120036483,LOC120039400,LOC120039661,LOC120047334,LOC120062048,LOC120064520
GO:0035725	sodium ion transmembrane transport	biological_process	8	945	143	34268	2.03	4.506e-02	2.673e-01		LOC120036199,LOC120036200,LOC120037668,LOC120040568,LOC120041637,LOC120044082,LOC120045655,asic2
GO:0043195	terminal bouton	cellular_component	4	945	49	34268	2.96	4.580e-02	2.704e-01		LOC120024771,LOC120047799,LOC120052036,napab
GO:0001217	DNA-binding transcription repressor activity	molecular_function	5	945	71	34268	2.55	4.629e-02	2.706e-01		LOC120019920,LOC120020665,LOC120032414,LOC120039782,foxp2
GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	molecular_function	5	945	71	34268	2.55	4.629e-02	2.706e-01		LOC120019920,LOC120020665,LOC120032414,LOC120039782,foxp2
GO:0044306	neuron projection terminus	cellular_component	5	945	72	34268	2.52	4.867e-02	2.818e-01		LOC120020067,LOC120024771,LOC120047799,LOC120052036,napab
GO:0043679	axon terminus	cellular_component	5	945	72	34268	2.52	4.867e-02	2.818e-01		LOC120020067,LOC120024771,LOC120047799,LOC120052036,napab
GO:0005925	focal adhesion	cellular_component	6	945	96	34268	2.27	4.983e-02	2.872e-01		LOC120024469,LOC120026163,LOC120048831,LOC120053907,LOC120054371,LOC120063774
GO:0019001	guanyl nucleotide binding	molecular_function	33	945	885	34268	1.35	5.099e-02	2.924e-01		LOC120018898,LOC120020237,LOC120024122,LOC120026029,LOC120030633,LOC120031419,LOC120036138,LOC120037247,LOC120037604,LOC120038183,LOC120038195,LOC120038196,LOC120040595,LOC120041180,LOC120041182,LOC120041627,LOC120043843,LOC120044083,LOC120050139,LOC120055618,LOC120056414,LOC120058008,LOC120059741,LOC120061304,LOC120061446
GO:0030866	cortical actin cytoskeleton organization	biological_process	4	945	51	34268	2.84	5.178e-02	2.951e-01		LOC120022498,LOC120036648,LOC120064270,fhod3b
GO:0150034	distal axon	cellular_component	6	945	97	34268	2.24	5.193e-02	2.951e-01		LOC120020067,LOC120024771,LOC120047799,LOC120052036,LOC120052232,napab
GO:0015035	protein-disulfide reductase activity	molecular_function	3	945	31	34268	3.51	5.304e-02	2.992e-01		LOC120058068,LOC120064266,enox2
GO:0030312	external encapsulating structure	cellular_component	14	945	313	34268	1.62	5.339e-02	2.992e-01		LOC120017348,LOC120024764,LOC120024775,LOC120038032,LOC120041682,LOC120047802,LOC120052703,LOC120052766,LOC120055372,LOC120064170,LOC120065502,ahsg2,col14a1a,spon1b
GO:0031012	extracellular matrix	cellular_component	14	945	313	34268	1.62	5.339e-02	2.992e-01		LOC120017348,LOC120024764,LOC120024775,LOC120038032,LOC120041682,LOC120047802,LOC120052703,LOC120052766,LOC120055372,LOC120064170,LOC120065502,ahsg2,col14a1a,spon1b
GO:0019205	nucleobase-containing compound kinase activity	molecular_function	4	945	52	34268	2.79	5.492e-02	3.036e-01		LOC120024923,LOC120032120,LOC120041441,nme7
GO:1902656	calcium ion import into cytosol	biological_process	4	945	52	34268	2.79	5.492e-02	3.036e-01		LOC120035599,LOC120045655,LOC120061615,LOC120063904
GO:0098703	calcium ion import across plasma membrane	biological_process	4	945	52	34268	2.79	5.492e-02	3.036e-01		LOC120035599,LOC120045655,LOC120061615,LOC120063904
GO:0010817	regulation of hormone levels	biological_process	6	945	99	34268	2.2	5.630e-02	3.087e-01		LOC120022991,LOC120035602,LOC120047639,LOC120058995,asmt2,lratb.1
GO:0032561	guanyl ribonucleotide binding	molecular_function	32	945	862	34268	1.35	5.656e-02	3.087e-01		LOC120018898,LOC120020237,LOC120024122,LOC120026029,LOC120030633,LOC120031419,LOC120036138,LOC120037247,LOC120037604,LOC120038183,LOC120038195,LOC120038196,LOC120040595,LOC120041180,LOC120041182,LOC120041627,LOC120043843,LOC120044083,LOC120050139,LOC120055618,LOC120056414,LOC120058008,LOC120059741,LOC120061304,LOC120061446
GO:0008289	lipid binding	molecular_function	24	945	614	34268	1.42	5.685e-02	3.087e-01	Y	LOC120024255,LOC120024771,LOC120024927,LOC120027901,LOC120028513,LOC120029472,LOC120033004,LOC120038983,LOC120039504,LOC120041202,LOC120041942,LOC120047350,LOC120047879,LOC120052036,LOC120064511,LOC120064758,LOC120065977,LOC120066802,bin1b,epn3a,esrrga,osbpl3b,syt12,wipi1
GO:0048791	calcium ion-regulated exocytosis of neurotransmitter	biological_process	3	945	32	34268	3.4	5.737e-02	3.087e-01		LOC120024255,LOC120024771,LOC120052036
GO:0051298	centrosome duplication	biological_process	3	945	32	34268	3.4	5.737e-02	3.087e-01		LOC120030968,LOC120030969,cep63
GO:0006506	GPI anchor biosynthetic process	biological_process	3	945	32	34268	3.4	5.737e-02	3.087e-01		LOC120047102,LOC120062235,pigq
GO:0006520	amino acid metabolic process	biological_process	12	945	260	34268	1.67	5.805e-02	3.109e-01		LOC120024894,LOC120028061,LOC120031947,LOC120032643,LOC120035871,LOC120041970,LOC120046526,cars1,hpda,nars2,shmt2,vars2
GO:0006470	protein dephosphorylation	biological_process	13	945	289	34268	1.63	5.889e-02	3.128e-01		LOC120018260,LOC120021657,LOC120032447,LOC120040345,LOC120046022,LOC120050569,LOC120065619,cdc25b,dusp27,ptp4a3b,ptpn12,ptprda,ptprsa
GO:0004674	protein serine/threonine kinase activity	molecular_function	27	945	709	34268	1.38	5.890e-02	3.128e-01		LOC120018241,LOC120020191,LOC120023792,LOC120024298,LOC120025260,LOC120028096,LOC120028305,LOC120029376,LOC120030240,LOC120032405,LOC120036173,LOC120036992,LOC120037194,LOC120040004,LOC120040450,LOC120040633,LOC120043213,LOC120044673,LOC120046000,LOC120046031,LOC120056015,LOC120057678,LOC120059107,LOC120063387,dyrk2
GO:0072341	modified amino acid binding	molecular_function	4	945	54	34268	2.69	6.151e-02	3.252e-01		LOC120024255,LOC120064758,LOC120066802,syt12
GO:0006505	GPI anchor metabolic process	biological_process	3	945	33	34268	3.3	6.187e-02	3.257e-01		LOC120047102,LOC120062235,pigq
GO:0031346	positive regulation of cell projection organization	biological_process	6	945	102	34268	2.13	6.325e-02	3.315e-01		LOC120020574,LOC120022048,LOC120040412,LOC120040415,LOC120059535,LOC120061638
GO:0040012	regulation of locomotion	biological_process	15	945	352	34268	1.55	6.533e-02	3.410e-01		LOC120020574,LOC120022048,LOC120024769,LOC120036133,LOC120036309,LOC120040412,LOC120040415,LOC120050435,LOC120058810,LOC120059075,LOC120059535,LOC120061638,LOC120062019,LOC120065930,plcg1
GO:0022604	regulation of cell morphogenesis	biological_process	6	945	103	34268	2.11	6.568e-02	3.413e-01		LOC120020574,LOC120022048,LOC120040412,LOC120040415,LOC120059535,LOC120061638
GO:0032233	positive regulation of actin filament bundle assembly	biological_process	3	945	34	34268	3.2	6.652e-02	3.413e-01		LOC120041942,LOC120047350,LOC120048021
GO:0007214	gamma-aminobutyric acid signaling pathway	biological_process	3	945	34	34268	3.2	6.652e-02	3.413e-01		LOC120036164,LOC120036483,LOC120061446
GO:0001518	voltage-gated sodium channel complex	cellular_component	3	945	34	34268	3.2	6.652e-02	3.413e-01		LOC120037668,LOC120041637,LOC120044082
GO:0030334	regulation of cell migration	biological_process	14	945	324	34268	1.57	6.691e-02	3.419e-01		LOC120020574,LOC120022048,LOC120036133,LOC120036309,LOC120040412,LOC120040415,LOC120050435,LOC120058810,LOC120059075,LOC120059535,LOC120061638,LOC120062019,LOC120065930,plcg1
GO:1902850	microtubule cytoskeleton organization involved in mitosis	biological_process	6	945	104	34268	2.09	6.816e-02	3.448e-01		LOC120027100,LOC120030968,LOC120030969,LOC120036138,LOC120046061,prc1b
GO:0018205	peptidyl-lysine modification	biological_process	6	945	104	34268	2.09	6.816e-02	3.448e-01		LOC120017820,LOC120020607,LOC120045312,LOC120064172,nsmce2,setd3
GO:0050806	positive regulation of synaptic transmission	biological_process	4	945	56	34268	2.59	6.849e-02	3.448e-01		LOC120020067,LOC120028427,LOC120039400,clstn2a
GO:0050767	regulation of neurogenesis	biological_process	10	945	211	34268	1.72	6.862e-02	3.448e-01		LOC120020574,LOC120022048,LOC120036133,LOC120036309,LOC120040412,LOC120040415,LOC120050435,LOC120059043,LOC120059535,LOC120061638
GO:0140101	catalytic activity, acting on a tRNA	molecular_function	7	945	130	34268	1.95	6.890e-02	3.448e-01		LOC120024894,LOC120028061,LOC120037503,LOC120047348,cars1,nars2,vars2
GO:0005244	voltage-gated monoatomic ion channel activity	molecular_function	15	945	356	34268	1.53	7.043e-02	3.497e-01		LOC120020369,LOC120022033,LOC120035599,LOC120037668,LOC120039400,LOC120040195,LOC120040197,LOC120041637,LOC120041665,LOC120044082,LOC120061615,LOC120063766,LOC120066590,cacna2d3a,kcnd3
GO:0099604	ligand-gated calcium channel activity	molecular_function	3	945	35	34268	3.11	7.132e-02	3.497e-01		LOC120019396,LOC120040198,ryr1b
GO:0004198	calcium-dependent cysteine-type endopeptidase activity	molecular_function	3	945	35	34268	3.11	7.132e-02	3.497e-01		LOC120029132,LOC120029335,LOC120045314
GO:0030336	negative regulation of cell migration	biological_process	3	945	35	34268	3.11	7.132e-02	3.497e-01		LOC120058810,LOC120059535,LOC120065930
GO:0008331	high voltage-gated calcium channel activity	molecular_function	3	945	35	34268	3.11	7.132e-02	3.497e-01		LOC120035599,LOC120061615,LOC120063766
GO:0008028	monocarboxylic acid transmembrane transporter activity	molecular_function	4	945	57	34268	2.54	7.212e-02	3.517e-01		LOC120036181,LOC120037161,LOC120046803,slc16a4
GO:0032879	regulation of localization	biological_process	23	945	600	34268	1.39	7.230e-02	3.517e-01		LOC120019858,LOC120023438,LOC120024255,LOC120026029,LOC120028064,LOC120030938,LOC120037668,LOC120039486,LOC120041637,LOC120042627,LOC120044082,LOC120046000,LOC120050139,LOC120050855,LOC120056015,LOC120059280,LOC120063766,LOC120064758,LOC120066802,caska,gpc5a,syt12,wnk1b
GO:0005543	phospholipid binding	molecular_function	15	945	358	34268	1.52	7.308e-02	3.522e-01	Y	LOC120024255,LOC120024771,LOC120029472,LOC120038983,LOC120041942,LOC120047350,LOC120052036,LOC120064511,LOC120064758,LOC120065977,LOC120066802,bin1b,epn3a,syt12,wipi1
GO:0000070	mitotic sister chromatid segregation	biological_process	5	945	81	34268	2.24	7.321e-02	3.522e-01		LOC120027100,LOC120030968,LOC120030969,LOC120036138,prc1b
GO:0040013	negative regulation of locomotion	biological_process	6	945	106	34268	2.05	7.328e-02	3.522e-01		LOC120036133,LOC120036309,LOC120050435,LOC120058810,LOC120059535,LOC120065930
GO:0051966	regulation of synaptic transmission, glutamatergic	biological_process	4	945	58	34268	2.5	7.586e-02	3.609e-01		LOC120018950,LOC120051754,LOC120053245,LOC120064874
GO:0008146	sulfotransferase activity	molecular_function	6	945	107	34268	2.03	7.592e-02	3.609e-01		LOC120034556,LOC120039875,LOC120052753,LOC120065879,hs6st2,tpst1
GO:0005861	troponin complex	cellular_component	3	945	36	34268	3.02	7.628e-02	3.609e-01		LOC120037876,LOC120039455,LOC120039456
GO:0042383	sarcolemma	cellular_component	5	945	82	34268	2.21	7.628e-02	3.609e-01		LOC120019396,LOC120045655,LOC120063701,LOC120065502,ryr1b
GO:0043197	dendritic spine	cellular_component	6	945	108	34268	2.01	7.861e-02	3.679e-01		LOC120030938,LOC120036176,LOC120037100,LOC120039661,LOC120062048,shank3a
GO:0044309	neuron spine	cellular_component	6	945	108	34268	2.01	7.861e-02	3.679e-01		LOC120030938,LOC120036176,LOC120037100,LOC120039661,LOC120062048,shank3a
GO:0015291	secondary active transmembrane transporter activity	molecular_function	13	945	303	34268	1.56	7.866e-02	3.679e-01		LOC120019322,LOC120023897,LOC120025853,LOC120036064,LOC120037234,LOC120038182,LOC120040568,LOC120041002,LOC120045655,mcu,mfsd2ab,slc24a5,slc9a5
GO:0044282	small molecule catabolic process	biological_process	10	945	217	34268	1.67	7.931e-02	3.684e-01		LOC120019174,LOC120031947,LOC120035871,LOC120036441,LOC120041970,LOC120046526,LOC120063269,ada2b,hpda,shmt2
GO:0010038	response to metal ion	biological_process	5	945	83	34268	2.18	7.943e-02	3.684e-01		LOC120024255,LOC120050996,LOC120064758,LOC120066802,syt12
GO:0097553	calcium ion transmembrane import into cytosol	biological_process	4	945	59	34268	2.46	7.969e-02	3.684e-01		LOC120035599,LOC120045655,LOC120061615,LOC120063904
GO:0022843	voltage-gated monoatomic cation channel activity	molecular_function	13	945	304	34268	1.55	8.021e-02	3.695e-01		LOC120020369,LOC120022033,LOC120035599,LOC120037668,LOC120040195,LOC120040197,LOC120041637,LOC120044082,LOC120061615,LOC120063766,LOC120066590,cacna2d3a,kcnd3
GO:0031594	neuromuscular junction	cellular_component	3	945	37	34268	2.94	8.138e-02	3.708e-01		LOC120024771,LOC120036063,LOC120052036
GO:0007528	neuromuscular junction development	biological_process	3	945	37	34268	2.94	8.138e-02	3.708e-01		LOC120024771,LOC120052036,LOC120063766
GO:0022832	voltage-gated channel activity	molecular_function	15	945	364	34268	1.49	8.141e-02	3.708e-01		LOC120020369,LOC120022033,LOC120035599,LOC120037668,LOC120039400,LOC120040195,LOC120040197,LOC120041637,LOC120041665,LOC120044082,LOC120061615,LOC120063766,LOC120066590,cacna2d3a,kcnd3
GO:0019900	kinase binding	molecular_function	12	945	276	34268	1.58	8.216e-02	3.718e-01		LOC120021988,LOC120030968,LOC120030969,LOC120034741,LOC120035382,LOC120050008,LOC120053472,LOC120058352,cblb,ccny,fbxo7,spred1
GO:0055085	transmembrane transport	biological_process	59	945	1778	34268	1.2	8.226e-02	3.718e-01		LOC120017775,LOC120017966,LOC120019322,LOC120019351,LOC120019396,LOC120020225,LOC120022033,LOC120023897,LOC120024364,LOC120024895,LOC120025853,LOC120027917,LOC120032827,LOC120033625,LOC120034520,LOC120034929,LOC120035599,LOC120036064,LOC120036199,LOC120036200,LOC120037152,LOC120037234,LOC120037668,LOC120038182,LOC120038369
GO:0098797	plasma membrane protein complex	cellular_component	30	945	831	34268	1.31	8.298e-02	3.737e-01		LOC120017775,LOC120020369,LOC120025260,LOC120027434,LOC120028064,LOC120028096,LOC120030938,LOC120035599,LOC120036164,LOC120036483,LOC120037668,LOC120039400,LOC120039661,LOC120040195,LOC120040197,LOC120041637,LOC120044082,LOC120047334,LOC120057967,LOC120061446,LOC120061615,LOC120062048,LOC120063766,LOC120064520,LOC120065502
GO:0032956	regulation of actin cytoskeleton organization	biological_process	12	945	277	34268	1.57	8.385e-02	3.763e-01		LOC120018241,LOC120019141,LOC120036063,LOC120041078,LOC120041942,LOC120043715,LOC120047350,LOC120048021,LOC120062414,LOC120062749,iqgap1,washc5
GO:0030111	regulation of Wnt signaling pathway	biological_process	9	945	192	34268	1.7	8.555e-02	3.811e-01		LOC120026149,LOC120033907,LOC120041190,LOC120049960,LOC120056015,LOC120056549,LOC120058352,ccny,gpc5a
GO:0032970	regulation of actin filament-based process	biological_process	12	945	278	34268	1.57	8.556e-02	3.811e-01		LOC120018241,LOC120019141,LOC120036063,LOC120041078,LOC120041942,LOC120043715,LOC120047350,LOC120048021,LOC120062414,LOC120062749,iqgap1,washc5
GO:0032231	regulation of actin filament bundle assembly	biological_process	3	945	38	34268	2.86	8.662e-02	3.817e-01		LOC120041942,LOC120047350,LOC120048021
GO:0015036	disulfide oxidoreductase activity	molecular_function	3	945	38	34268	2.86	8.662e-02	3.817e-01		LOC120058068,LOC120064266,enox2
GO:2000146	negative regulation of cell motility	biological_process	3	945	38	34268	2.86	8.662e-02	3.817e-01		LOC120058810,LOC120059535,LOC120065930
GO:0042742	defense response to bacterium	biological_process	4	945	61	34268	2.38	8.763e-02	3.847e-01		LOC120031262,LOC120031263,LOC120059075,nod2
GO:0009986	cell surface	cellular_component	18	945	460	34268	1.42	8.864e-02	3.852e-01		LOC120019109,LOC120019858,LOC120022588,LOC120027434,LOC120028427,LOC120035382,LOC120039172,LOC120042766,LOC120044685,LOC120047334,LOC120058068,LOC120059075,LOC120062749,LOC120064503,LOC120064520,clstn2a,enox2,gpc5a
GO:0098793	presynapse	cellular_component	15	945	369	34268	1.47	8.881e-02	3.852e-01		LOC120020067,LOC120024255,LOC120024771,LOC120025115,LOC120040568,LOC120041950,LOC120047799,LOC120052036,LOC120059029,LOC120064511,adgrl1a,bin1b,napab,rab40c,stx12
GO:0000819	sister chromatid segregation	biological_process	5	945	86	34268	2.11	8.927e-02	3.852e-01		LOC120027100,LOC120030968,LOC120030969,LOC120036138,prc1b
GO:0051051	negative regulation of transport	biological_process	5	945	86	34268	2.11	8.927e-02	3.852e-01		LOC120042627,LOC120046000,LOC120050139,LOC120050855,wnk1b
GO:0019901	protein kinase binding	molecular_function	11	945	251	34268	1.59	8.933e-02	3.852e-01		LOC120021988,LOC120030968,LOC120030969,LOC120034741,LOC120035382,LOC120050008,LOC120058352,cblb,ccny,fbxo7,spred1
GO:0022603	regulation of anatomical structure morphogenesis	biological_process	14	945	340	34268	1.49	9.035e-02	3.882e-01		LOC120018241,LOC120019746,LOC120020574,LOC120022048,LOC120035934,LOC120036133,LOC120036309,LOC120040412,LOC120040415,LOC120040508,LOC120050435,LOC120059535,LOC120061638,rufy3
GO:0007169	cell surface receptor protein tyrosine kinase signaling pathway	biological_process	17	945	431	34268	1.43	9.084e-02	3.890e-01		LOC120021988,LOC120025946,LOC120033173,LOC120040854,LOC120041781,LOC120050008,LOC120050848,LOC120051153,LOC120053907,LOC120053918,LOC120062019,LOC120062749,LOC120063465,blk,epha3,ror2,si:dkey-246i14.3
GO:0040007	growth	biological_process	4	945	62	34268	2.34	9.174e-02	3.900e-01	Y	LOC120022048,LOC120027965,LOC120028305,LOC120050435
GO:0048589	developmental growth	biological_process	4	945	62	34268	2.34	9.174e-02	3.900e-01	Y	LOC120022048,LOC120027965,LOC120028305,LOC120050435
GO:0045177	apical part of cell	cellular_component	7	945	140	34268	1.81	9.334e-02	3.955e-01		LOC120019109,LOC120037504,LOC120041233,LOC120042044,LOC120066535,gna12a,slc2a2
GO:0045595	regulation of cell differentiation	biological_process	15	945	373	34268	1.46	9.502e-02	4.012e-01		LOC120020574,LOC120022048,LOC120025342,LOC120026404,LOC120036133,LOC120036309,LOC120037817,LOC120040412,LOC120040415,LOC120041620,LOC120049221,LOC120050435,LOC120059043,LOC120059535,LOC120061638
GO:0140014	mitotic nuclear division	biological_process	5	945	88	34268	2.06	9.617e-02	4.046e-01		LOC120027100,LOC120030968,LOC120030969,LOC120036138,prc1b
GO:2000145	regulation of cell motility	biological_process	14	945	344	34268	1.48	9.692e-02	4.048e-01		LOC120020574,LOC120022048,LOC120036133,LOC120036309,LOC120040412,LOC120040415,LOC120050435,LOC120058810,LOC120059075,LOC120059535,LOC120061638,LOC120062019,LOC120065930,plcg1
GO:0005227	calcium-activated cation channel activity	molecular_function	3	945	40	34268	2.72	9.753e-02	4.048e-01		LOC120017966,LOC120040198,LOC120046058
GO:0180046	GPI anchored protein biosynthesis	biological_process	3	945	40	34268	2.72	9.753e-02	4.048e-01		LOC120047102,LOC120062235,pigq
GO:0019226	transmission of nerve impulse	biological_process	3	945	40	34268	2.72	9.753e-02	4.048e-01		LOC120037668,LOC120041637,LOC120044082
GO:0016324	apical plasma membrane	cellular_component	6	945	115	34268	1.89	9.894e-02	4.092e-01		LOC120019109,LOC120037504,LOC120041233,LOC120042044,LOC120066535,gna12a
GO:0016887	ATP hydrolysis activity	molecular_function	17	945	437	34268	1.41	9.964e-02	4.107e-01		LOC120017775,LOC120020225,LOC120021805,LOC120022333,LOC120026149,LOC120038425,LOC120040277,LOC120047298,LOC120048477,LOC120048528,LOC120050102,LOC120053621,LOC120056831,LOC120063037,LOC120066624,ddx58,ighmbp2
GO:0031109	microtubule polymerization or depolymerization	biological_process	4	945	64	34268	2.27	1.002e-01	4.117e-01		LOC120023558,LOC120030968,LOC120030969,LOC120036138
GO:1901888	regulation of cell junction assembly	biological_process	3	945	41	34268	2.65	1.032e-01	4.196e-01		LOC120028427,LOC120048021,clstn2a
GO:1901379	regulation of potassium ion transmembrane transport	biological_process	3	945	41	34268	2.65	1.032e-01	4.196e-01		LOC120028064,LOC120046000,wnk1b
GO:0030099	myeloid cell differentiation	biological_process	3	945	41	34268	2.65	1.032e-01	4.196e-01		LOC120037969,LOC120053918,pir
GO:0007157	heterophilic cell-cell adhesion	biological_process	4	945	65	34268	2.23	1.046e-01	4.240e-01		LOC120018906,LOC120057499,adgrl1a,igsf21a
GO:0008017	microtubule binding	molecular_function	14	945	350	34268	1.45	1.073e-01	4.315e-01		LOC120020237,LOC120023518,LOC120027100,LOC120033391,LOC120039491,LOC120045717,LOC120051524,LOC120053667,LOC120055618,LOC120058008,mdm1,mtus1a,prc1b,reep3b
GO:0034220	monoatomic ion transmembrane transport	biological_process	31	945	887	34268	1.27	1.075e-01	4.315e-01		LOC120019322,LOC120019351,LOC120019396,LOC120020225,LOC120023897,LOC120032827,LOC120033625,LOC120034929,LOC120035599,LOC120036199,LOC120036200,LOC120037668,LOC120038852,LOC120040198,LOC120040568,LOC120041637,LOC120044082,LOC120045655,LOC120046271,LOC120052253,LOC120056831,LOC120061615,LOC120063037,LOC120063766,LOC120063904
GO:0004435	phosphatidylinositol-4,5-bisphosphate phospholipase C activity	molecular_function	3	945	42	34268	2.59	1.090e-01	4.315e-01		LOC120018034,LOC120023930,plcg1
GO:0004629	C-type glycerophospholipase activity	molecular_function	3	945	42	34268	2.59	1.090e-01	4.315e-01		LOC120018034,LOC120023930,plcg1
GO:0043473	pigmentation	biological_process	3	945	42	34268	2.59	1.090e-01	4.315e-01		LOC120026029,LOC120066770,slc24a5
GO:0003707	nuclear steroid receptor activity	molecular_function	3	945	42	34268	2.59	1.090e-01	4.315e-01		LOC120025770,LOC120027945,esrrga
GO:0030865	cortical cytoskeleton organization	biological_process	4	945	66	34268	2.2	1.091e-01	4.315e-01		LOC120022498,LOC120036648,LOC120064270,fhod3b
GO:1902903	regulation of supramolecular fiber organization	biological_process	11	945	261	34268	1.53	1.093e-01	4.315e-01		LOC120019141,LOC120023518,LOC120036063,LOC120041078,LOC120041942,LOC120043715,LOC120047350,LOC120048021,LOC120053667,LOC120062414,washc5
GO:0051240	positive regulation of multicellular organismal process	biological_process	13	945	323	34268	1.46	1.135e-01	4.411e-01		LOC120020574,LOC120022048,LOC120025342,LOC120028427,LOC120040412,LOC120040415,LOC120044685,LOC120049221,LOC120059043,LOC120059075,LOC120059535,LOC120061638,clstn2a
GO:0051225	spindle assembly	biological_process	4	945	67	34268	2.16	1.136e-01	4.411e-01		LOC120027100,LOC120030968,LOC120030969,prc1b
GO:0051049	regulation of transport	biological_process	20	945	540	34268	1.34	1.139e-01	4.411e-01		LOC120023438,LOC120024255,LOC120026029,LOC120028064,LOC120030938,LOC120037668,LOC120039486,LOC120041637,LOC120042627,LOC120044082,LOC120046000,LOC120050139,LOC120050855,LOC120056015,LOC120063766,LOC120064758,LOC120066802,caska,syt12,wnk1b
GO:0070279	vitamin B6 binding	molecular_function	5	945	93	34268	1.95	1.145e-01	4.411e-01		LOC120032643,LOC120035871,LOC120037969,LOC120041970,shmt2
GO:0030170	pyridoxal phosphate binding	molecular_function	5	945	93	34268	1.95	1.145e-01	4.411e-01		LOC120032643,LOC120035871,LOC120037969,LOC120041970,shmt2
GO:0051258	protein polymerization	biological_process	5	945	93	34268	1.95	1.145e-01	4.411e-01		LOC120023558,LOC120030968,LOC120030969,LOC120036138,washc5
GO:0006029	proteoglycan metabolic process	biological_process	3	945	43	34268	2.53	1.149e-01	4.411e-01		LOC120039875,LOC120052753,LOC120065879
GO:0007338	single fertilization	biological_process	3	945	43	34268	2.53	1.149e-01	4.411e-01		LOC120028155,LOC120031821,LOC120055372
GO:0007051	spindle organization	biological_process	6	945	120	34268	1.81	1.150e-01	4.411e-01		LOC120027100,LOC120030968,LOC120030969,LOC120036138,LOC120046061,prc1b
GO:0098839	postsynaptic density membrane	cellular_component	4	945	68	34268	2.13	1.182e-01	4.521e-01		LOC120018950,LOC120020225,LOC120020235,LOC120039400
GO:0007155	cell adhesion	biological_process	34	945	996	34268	1.24	1.199e-01	4.550e-01		LOC120018601,LOC120018906,LOC120019360,LOC120020442,LOC120021179,LOC120026128,LOC120026163,LOC120027434,LOC120028424,LOC120028483,LOC120035641,LOC120035933,LOC120037245,LOC120041682,LOC120046950,LOC120047334,LOC120049060,LOC120050431,LOC120050489,LOC120054371,LOC120055343,LOC120057499,LOC120062505,LOC120063774,LOC120064520
