go_id	name	namespace	study_k	study_n	bg_K	bg_N	fold_enrichment	p_value	fdr	phenotype	genes
GO:0051050	positive regulation of transport	biological_process	7	972	114	34268	2.16	4.393e-02	2.757e-01		LOC120026029,LOC120037668,LOC120041637,LOC120044082,LOC120046000,LOC120056015,wnk1b
GO:0085029	extracellular matrix assembly	biological_process	3	972	28	34268	3.78	4.403e-02	2.757e-01		LOC120037800,LOC120043574,has2
GO:0008360	regulation of cell shape	biological_process	6	972	92	34268	2.3	4.696e-02	2.925e-01		LOC120020574,LOC120022048,LOC120040412,LOC120040415,LOC120059535,LOC120061638
GO:0030168	platelet activation	biological_process	3	972	29	34268	3.65	4.811e-02	2.966e-01		LOC120026163,LOC120039905,fermt3b
GO:0034308	primary alcohol metabolic process	biological_process	3	972	29	34268	3.65	4.811e-02	2.966e-01		LOC120035602,lratb.1,tpk1
GO:0051592	response to calcium ion	biological_process	5	972	70	34268	2.52	4.860e-02	2.982e-01		LOC120024255,LOC120050996,LOC120064758,LOC120066802,syt12
GO:0009063	amino acid catabolic process	biological_process	6	972	93	34268	2.27	4.905e-02	2.994e-01		LOC120031947,LOC120035871,LOC120041970,LOC120046526,hpda,shmt2
GO:0043195	terminal bouton	cellular_component	4	972	49	34268	2.88	4.987e-02	3.029e-01		LOC120024771,LOC120047799,LOC120052036,napab
GO:0004674	protein serine/threonine kinase activity	molecular_function	28	972	709	34268	1.39	5.090e-02	3.061e-01		LOC120018241,LOC120020191,LOC120023792,LOC120024298,LOC120025260,LOC120028096,LOC120028305,LOC120029376,LOC120030240,LOC120032405,LOC120036173,LOC120036992,LOC120037194,LOC120040004,LOC120040450,LOC120040633,LOC120043213,LOC120044673,LOC120046000,LOC120046031,LOC120056015,LOC120057678,LOC120059107,LOC120062940,LOC120063387
GO:0098655	monoatomic cation transmembrane transport	biological_process	28	972	709	34268	1.39	5.090e-02	3.061e-01		LOC120019322,LOC120019351,LOC120019396,LOC120020225,LOC120023897,LOC120032827,LOC120034929,LOC120035599,LOC120036199,LOC120036200,LOC120037668,LOC120040198,LOC120040568,LOC120041637,LOC120044082,LOC120045655,LOC120046271,LOC120056831,LOC120061615,LOC120063037,LOC120063766,LOC120063904,LOC120066624,asic2,kcnd3
GO:0120035	regulation of plasma membrane bounded cell projection organization	biological_process	13	972	275	34268	1.67	5.134e-02	3.062e-01		LOC120018241,LOC120020574,LOC120022010,LOC120022048,LOC120035934,LOC120036133,LOC120036309,LOC120040412,LOC120040415,LOC120050435,LOC120059535,LOC120061638,rufy3
GO:0035725	sodium ion transmembrane transport	biological_process	8	972	143	34268	1.97	5.155e-02	3.062e-01		LOC120036199,LOC120036200,LOC120037668,LOC120040568,LOC120041637,LOC120044082,LOC120045655,asic2
GO:0051960	regulation of nervous system development	biological_process	12	972	248	34268	1.71	5.166e-02	3.062e-01		LOC120020574,LOC120022048,LOC120028427,LOC120036133,LOC120036309,LOC120040412,LOC120040415,LOC120050435,LOC120059043,LOC120059535,LOC120061638,clstn2a
GO:0031344	regulation of cell projection organization	biological_process	13	972	276	34268	1.66	5.255e-02	3.095e-01		LOC120018241,LOC120020574,LOC120022010,LOC120022048,LOC120035934,LOC120036133,LOC120036309,LOC120040412,LOC120040415,LOC120050435,LOC120059535,LOC120061638,rufy3
GO:0098802	plasma membrane signaling receptor complex	cellular_component	11	972	222	34268	1.75	5.290e-02	3.095e-01		LOC120025260,LOC120027434,LOC120028096,LOC120030938,LOC120036164,LOC120036483,LOC120039400,LOC120039661,LOC120047334,LOC120062048,LOC120064520
GO:0009653	anatomical structure morphogenesis	biological_process	38	972	1017	34268	1.32	5.297e-02	3.095e-01		LOC120020574,LOC120022048,LOC120023487,LOC120024355,LOC120026149,LOC120027965,LOC120028305,LOC120028485,LOC120029338,LOC120031821,LOC120033173,LOC120036133,LOC120036309,LOC120037876,LOC120040412,LOC120040415,LOC120041781,LOC120050008,LOC120050435,LOC120050489,LOC120053918,LOC120057208,LOC120059535,LOC120061204,LOC120061638
GO:0044306	neuron projection terminus	cellular_component	5	972	72	34268	2.45	5.370e-02	3.108e-01		LOC120020067,LOC120024771,LOC120047799,LOC120052036,napab
GO:0043679	axon terminus	cellular_component	5	972	72	34268	2.45	5.370e-02	3.108e-01		LOC120020067,LOC120024771,LOC120047799,LOC120052036,napab
GO:0005925	focal adhesion	cellular_component	6	972	96	34268	2.2	5.566e-02	3.206e-01		LOC120024469,LOC120026163,LOC120048831,LOC120053907,LOC120054371,LOC120063774
GO:0030866	cortical actin cytoskeleton organization	biological_process	4	972	51	34268	2.77	5.632e-02	3.229e-01		LOC120022498,LOC120036648,LOC120064270,fhod3b
GO:0015035	protein-disulfide reductase activity	molecular_function	3	972	31	34268	3.41	5.680e-02	3.242e-01		LOC120058068,LOC120064266,enox2
GO:0150034	distal axon	cellular_component	6	972	97	34268	2.18	5.797e-02	3.293e-01		LOC120020067,LOC120024771,LOC120047799,LOC120052036,LOC120052232,napab
GO:0005525	GTP binding	molecular_function	32	972	842	34268	1.34	5.943e-02	3.330e-01		LOC120018898,LOC120020237,LOC120024122,LOC120026029,LOC120030633,LOC120031419,LOC120036138,LOC120037247,LOC120037604,LOC120038183,LOC120038195,LOC120038196,LOC120040595,LOC120041180,LOC120041182,LOC120041627,LOC120043843,LOC120044083,LOC120050139,LOC120055618,LOC120056414,LOC120058008,LOC120059741,LOC120061304,LOC120061446
GO:0019205	nucleobase-containing compound kinase activity	molecular_function	4	972	52	34268	2.71	5.970e-02	3.330e-01		LOC120024923,LOC120032120,LOC120041441,nme7
GO:1902656	calcium ion import into cytosol	biological_process	4	972	52	34268	2.71	5.970e-02	3.330e-01		LOC120035599,LOC120045655,LOC120061615,LOC120063904
GO:0098703	calcium ion import across plasma membrane	biological_process	4	972	52	34268	2.71	5.970e-02	3.330e-01		LOC120035599,LOC120045655,LOC120061615,LOC120063904
GO:0048791	calcium ion-regulated exocytosis of neurotransmitter	biological_process	3	972	32	34268	3.31	6.140e-02	3.378e-01		LOC120024255,LOC120024771,LOC120052036
GO:0051298	centrosome duplication	biological_process	3	972	32	34268	3.31	6.140e-02	3.378e-01		LOC120030968,LOC120030969,cep63
GO:0006506	GPI anchor biosynthetic process	biological_process	3	972	32	34268	3.31	6.140e-02	3.378e-01		LOC120047102,LOC120062235,pigq
GO:0010817	regulation of hormone levels	biological_process	6	972	99	34268	2.14	6.277e-02	3.439e-01		LOC120022991,LOC120035602,LOC120047639,LOC120058995,asmt2,lratb.1
GO:0030312	external encapsulating structure	cellular_component	14	972	313	34268	1.58	6.417e-02	3.484e-01		LOC120017348,LOC120024764,LOC120024775,LOC120038032,LOC120041682,LOC120047802,LOC120052703,LOC120052766,LOC120055372,LOC120064170,LOC120065502,ahsg2,col14a1a,spon1b
GO:0031012	extracellular matrix	cellular_component	14	972	313	34268	1.58	6.417e-02	3.484e-01		LOC120017348,LOC120024764,LOC120024775,LOC120038032,LOC120041682,LOC120047802,LOC120052703,LOC120052766,LOC120055372,LOC120064170,LOC120065502,ahsg2,col14a1a,spon1b
GO:0005509	calcium ion binding	molecular_function	45	972	1254	34268	1.27	6.462e-02	3.493e-01		LOC120018034,LOC120018601,LOC120018898,LOC120021179,LOC120021188,LOC120023487,LOC120023558,LOC120023624,LOC120023930,LOC120024255,LOC120024771,LOC120025009,LOC120028064,LOC120028424,LOC120028427,LOC120028483,LOC120029132,LOC120029472,LOC120034520,LOC120035610,LOC120038409,LOC120040414,LOC120041100,LOC120042988,LOC120045314
GO:0015923	mannosidase activity	molecular_function	3	972	33	34268	3.21	6.617e-02	3.546e-01		LOC120021188,LOC120051637,manba
GO:0006505	GPI anchor metabolic process	biological_process	3	972	33	34268	3.21	6.617e-02	3.546e-01		LOC120047102,LOC120062235,pigq
GO:0072341	modified amino acid binding	molecular_function	4	972	54	34268	2.61	6.678e-02	3.563e-01		LOC120024255,LOC120064758,LOC120066802,syt12
GO:0006520	amino acid metabolic process	biological_process	12	972	260	34268	1.63	6.851e-02	3.639e-01		LOC120024894,LOC120028061,LOC120031947,LOC120032643,LOC120035871,LOC120041970,LOC120046526,cars1,hpda,nars2,shmt2,vars2
GO:0019001	guanyl nucleotide binding	molecular_function	33	972	885	34268	1.31	6.892e-02	3.645e-01		LOC120018898,LOC120020237,LOC120024122,LOC120026029,LOC120030633,LOC120031419,LOC120036138,LOC120037247,LOC120037604,LOC120038183,LOC120038195,LOC120038196,LOC120040595,LOC120041180,LOC120041182,LOC120041627,LOC120043843,LOC120044083,LOC120050139,LOC120055618,LOC120056414,LOC120058008,LOC120059741,LOC120061304,LOC120061446
GO:0006470	protein dephosphorylation	biological_process	13	972	289	34268	1.59	7.004e-02	3.666e-01		LOC120018260,LOC120021657,LOC120032447,LOC120040345,LOC120046022,LOC120050569,LOC120065619,cdc25b,dusp27,ptp4a3b,ptpn12,ptprda,ptprsa
GO:0031346	positive regulation of cell projection organization	biological_process	6	972	102	34268	2.07	7.040e-02	3.666e-01		LOC120020574,LOC120022048,LOC120040412,LOC120040415,LOC120059535,LOC120061638
GO:0034220	monoatomic ion transmembrane transport	biological_process	33	972	887	34268	1.31	7.056e-02	3.666e-01		LOC120019322,LOC120019351,LOC120019396,LOC120020225,LOC120023897,LOC120024464,LOC120032827,LOC120033625,LOC120034929,LOC120035599,LOC120036199,LOC120036200,LOC120037668,LOC120038852,LOC120040198,LOC120040568,LOC120041637,LOC120044082,LOC120045655,LOC120046271,LOC120052253,LOC120056831,LOC120061615,LOC120063037,LOC120063766
GO:0032233	positive regulation of actin filament bundle assembly	biological_process	3	972	34	34268	3.11	7.111e-02	3.666e-01		LOC120041942,LOC120047350,LOC120048021
GO:0007214	gamma-aminobutyric acid signaling pathway	biological_process	3	972	34	34268	3.11	7.111e-02	3.666e-01		LOC120036164,LOC120036483,LOC120061446
GO:0001518	voltage-gated sodium channel complex	cellular_component	3	972	34	34268	3.11	7.111e-02	3.666e-01		LOC120037668,LOC120041637,LOC120044082
GO:0055085	transmembrane transport	biological_process	61	972	1778	34268	1.21	7.279e-02	3.720e-01		LOC120017775,LOC120017966,LOC120019322,LOC120019351,LOC120019396,LOC120020225,LOC120022033,LOC120023897,LOC120024364,LOC120024464,LOC120024895,LOC120025853,LOC120027917,LOC120032827,LOC120033625,LOC120034520,LOC120034929,LOC120035599,LOC120036064,LOC120036199,LOC120036200,LOC120037152,LOC120037234,LOC120037668,LOC120038182
GO:0008289	lipid binding	molecular_function	24	972	614	34268	1.38	7.281e-02	3.720e-01	Y	LOC120024255,LOC120024771,LOC120024927,LOC120027901,LOC120028513,LOC120029472,LOC120033004,LOC120038983,LOC120039504,LOC120041202,LOC120041942,LOC120047350,LOC120047879,LOC120052036,LOC120064511,LOC120064758,LOC120065977,LOC120066802,bin1b,epn3a,esrrga,osbpl3b,syt12,wipi1
GO:0022604	regulation of cell morphogenesis	biological_process	6	972	103	34268	2.05	7.306e-02	3.720e-01		LOC120020574,LOC120022048,LOC120040412,LOC120040415,LOC120059535,LOC120061638
GO:0050806	positive regulation of synaptic transmission	biological_process	4	972	56	34268	2.52	7.428e-02	3.755e-01		LOC120020067,LOC120028427,LOC120039400,clstn2a
GO:0032561	guanyl ribonucleotide binding	molecular_function	32	972	862	34268	1.31	7.565e-02	3.755e-01		LOC120018898,LOC120020237,LOC120024122,LOC120026029,LOC120030633,LOC120031419,LOC120036138,LOC120037247,LOC120037604,LOC120038183,LOC120038195,LOC120038196,LOC120040595,LOC120041180,LOC120041182,LOC120041627,LOC120043843,LOC120044083,LOC120050139,LOC120055618,LOC120056414,LOC120058008,LOC120059741,LOC120061304,LOC120061446
GO:1902850	microtubule cytoskeleton organization involved in mitosis	biological_process	6	972	104	34268	2.03	7.577e-02	3.755e-01		LOC120027100,LOC120030968,LOC120030969,LOC120036138,LOC120046061,prc1b
GO:0018205	peptidyl-lysine modification	biological_process	6	972	104	34268	2.03	7.577e-02	3.755e-01		LOC120017820,LOC120020607,LOC120045312,LOC120064172,nsmce2,setd3
GO:0099604	ligand-gated calcium channel activity	molecular_function	3	972	35	34268	3.02	7.620e-02	3.755e-01		LOC120019396,LOC120040198,ryr1b
GO:0004198	calcium-dependent cysteine-type endopeptidase activity	molecular_function	3	972	35	34268	3.02	7.620e-02	3.755e-01		LOC120029132,LOC120029335,LOC120045314
GO:0030336	negative regulation of cell migration	biological_process	3	972	35	34268	3.02	7.620e-02	3.755e-01		LOC120058810,LOC120059535,LOC120065930
GO:0008331	high voltage-gated calcium channel activity	molecular_function	3	972	35	34268	3.02	7.620e-02	3.755e-01		LOC120035599,LOC120061615,LOC120063766
GO:0140101	catalytic activity, acting on a tRNA	molecular_function	7	972	130	34268	1.9	7.741e-02	3.799e-01		LOC120024894,LOC120028061,LOC120037503,LOC120047348,cars1,nars2,vars2
GO:0008028	monocarboxylic acid transmembrane transporter activity	molecular_function	4	972	57	34268	2.47	7.818e-02	3.822e-01		LOC120036181,LOC120037161,LOC120046803,slc16a4
GO:0040012	regulation of locomotion	biological_process	15	972	352	34268	1.5	7.860e-02	3.827e-01		LOC120020574,LOC120022048,LOC120024769,LOC120036133,LOC120036309,LOC120040412,LOC120040415,LOC120050435,LOC120058810,LOC120059075,LOC120059535,LOC120061638,LOC120062019,LOC120065930,plcg1
GO:0050767	regulation of neurogenesis	biological_process	10	972	211	34268	1.67	7.930e-02	3.846e-01		LOC120020574,LOC120022048,LOC120036133,LOC120036309,LOC120040412,LOC120040415,LOC120050435,LOC120059043,LOC120059535,LOC120061638
GO:0030334	regulation of cell migration	biological_process	14	972	324	34268	1.52	7.986e-02	3.858e-01		LOC120020574,LOC120022048,LOC120036133,LOC120036309,LOC120040412,LOC120040415,LOC120050435,LOC120058810,LOC120059075,LOC120059535,LOC120061638,LOC120062019,LOC120065930,plcg1
GO:0000070	mitotic sister chromatid segregation	biological_process	5	972	81	34268	2.18	8.036e-02	3.867e-01		LOC120027100,LOC120030968,LOC120030969,LOC120036138,prc1b
GO:0040013	negative regulation of locomotion	biological_process	6	972	106	34268	2.0	8.136e-02	3.889e-01		LOC120036133,LOC120036309,LOC120050435,LOC120058810,LOC120059535,LOC120065930
GO:0005861	troponin complex	cellular_component	3	972	36	34268	2.94	8.145e-02	3.889e-01		LOC120037876,LOC120039455,LOC120039456
GO:0016917	GABA receptor activity	molecular_function	4	972	58	34268	2.43	8.218e-02	3.893e-01		LOC120024464,LOC120033625,LOC120036164,LOC120036483
GO:0051966	regulation of synaptic transmission, glutamatergic	biological_process	4	972	58	34268	2.43	8.218e-02	3.893e-01		LOC120018950,LOC120051754,LOC120053245,LOC120064874
GO:0042383	sarcolemma	cellular_component	5	972	82	34268	2.15	8.368e-02	3.949e-01		LOC120019396,LOC120045655,LOC120063701,LOC120065502,ryr1b
GO:0008146	sulfotransferase activity	molecular_function	6	972	107	34268	1.98	8.425e-02	3.958e-01		LOC120034556,LOC120039875,LOC120052753,LOC120065879,hs6st2,tpst1
GO:0005244	voltage-gated monoatomic ion channel activity	molecular_function	15	972	356	34268	1.49	8.452e-02	3.958e-01		LOC120020369,LOC120022033,LOC120035599,LOC120037668,LOC120039400,LOC120040195,LOC120040197,LOC120041637,LOC120041665,LOC120044082,LOC120061615,LOC120063766,LOC120066590,cacna2d3a,kcnd3
GO:0097553	calcium ion transmembrane import into cytosol	biological_process	4	972	59	34268	2.39	8.628e-02	3.992e-01		LOC120035599,LOC120045655,LOC120061615,LOC120063904
GO:0031594	neuromuscular junction	cellular_component	3	972	37	34268	2.86	8.686e-02	3.992e-01		LOC120024771,LOC120036063,LOC120052036
GO:0007528	neuromuscular junction development	biological_process	3	972	37	34268	2.86	8.686e-02	3.992e-01		LOC120024771,LOC120052036,LOC120063766
GO:0010038	response to metal ion	biological_process	5	972	83	34268	2.12	8.708e-02	3.992e-01		LOC120024255,LOC120050996,LOC120064758,LOC120066802,syt12
GO:0043197	dendritic spine	cellular_component	6	972	108	34268	1.96	8.718e-02	3.992e-01		LOC120030938,LOC120036176,LOC120037100,LOC120039661,LOC120062048,shank3a
GO:0044309	neuron spine	cellular_component	6	972	108	34268	1.96	8.718e-02	3.992e-01		LOC120030938,LOC120036176,LOC120037100,LOC120039661,LOC120062048,shank3a
GO:0005543	phospholipid binding	molecular_function	15	972	358	34268	1.48	8.759e-02	3.995e-01	Y	LOC120024255,LOC120024771,LOC120029472,LOC120038983,LOC120041942,LOC120047350,LOC120052036,LOC120064511,LOC120064758,LOC120065977,LOC120066802,bin1b,epn3a,syt12,wipi1
GO:0032879	regulation of localization	biological_process	23	972	600	34268	1.35	9.107e-02	4.134e-01		LOC120019858,LOC120023438,LOC120024255,LOC120026029,LOC120028064,LOC120030938,LOC120037668,LOC120039486,LOC120041637,LOC120042627,LOC120044082,LOC120046000,LOC120050139,LOC120050855,LOC120056015,LOC120059280,LOC120063766,LOC120064758,LOC120066802,caska,gpc5a,syt12,wnk1b
GO:0044282	small molecule catabolic process	biological_process	10	972	217	34268	1.62	9.131e-02	4.134e-01		LOC120019174,LOC120031947,LOC120035871,LOC120036441,LOC120041970,LOC120046526,LOC120063269,ada2b,hpda,shmt2
GO:0032231	regulation of actin filament bundle assembly	biological_process	3	972	38	34268	2.78	9.240e-02	4.137e-01		LOC120041942,LOC120047350,LOC120048021
GO:0015036	disulfide oxidoreductase activity	molecular_function	3	972	38	34268	2.78	9.240e-02	4.137e-01		LOC120058068,LOC120064266,enox2
GO:2000146	negative regulation of cell motility	biological_process	3	972	38	34268	2.78	9.240e-02	4.137e-01		LOC120058810,LOC120059535,LOC120065930
GO:0015291	secondary active transmembrane transporter activity	molecular_function	13	972	303	34268	1.51	9.271e-02	4.137e-01		LOC120019322,LOC120023897,LOC120025853,LOC120036064,LOC120037234,LOC120038182,LOC120040568,LOC120041002,LOC120045655,mcu,mfsd2ab,slc24a5,slc9a5
GO:0022843	voltage-gated monoatomic cation channel activity	molecular_function	13	972	304	34268	1.51	9.449e-02	4.198e-01		LOC120020369,LOC120022033,LOC120035599,LOC120037668,LOC120040195,LOC120040197,LOC120041637,LOC120044082,LOC120061615,LOC120063766,LOC120066590,cacna2d3a,kcnd3
GO:0042742	defense response to bacterium	biological_process	4	972	61	34268	2.31	9.477e-02	4.198e-01		LOC120031262,LOC120031263,LOC120059075,nod2
GO:0019900	kinase binding	molecular_function	12	972	276	34268	1.53	9.600e-02	4.223e-01		LOC120021988,LOC120030968,LOC120030969,LOC120034741,LOC120035382,LOC120050008,LOC120053472,LOC120058352,cblb,ccny,fbxo7,spred1
GO:0022832	voltage-gated channel activity	molecular_function	15	972	364	34268	1.45	9.721e-02	4.223e-01		LOC120020369,LOC120022033,LOC120035599,LOC120037668,LOC120039400,LOC120040195,LOC120040197,LOC120041637,LOC120041665,LOC120044082,LOC120061615,LOC120063766,LOC120066590,cacna2d3a,kcnd3
GO:0030111	regulation of Wnt signaling pathway	biological_process	9	972	192	34268	1.65	9.747e-02	4.223e-01		LOC120026149,LOC120033907,LOC120041190,LOC120049960,LOC120056015,LOC120056549,LOC120058352,ccny,gpc5a
GO:0000819	sister chromatid segregation	biological_process	5	972	86	34268	2.05	9.771e-02	4.223e-01		LOC120027100,LOC120030968,LOC120030969,LOC120036138,prc1b
GO:0051051	negative regulation of transport	biological_process	5	972	86	34268	2.05	9.771e-02	4.223e-01		LOC120042627,LOC120046000,LOC120050139,LOC120050855,wnk1b
GO:0032956	regulation of actin cytoskeleton organization	biological_process	12	972	277	34268	1.53	9.792e-02	4.223e-01		LOC120018241,LOC120019141,LOC120036063,LOC120041078,LOC120041942,LOC120043715,LOC120047350,LOC120048021,LOC120062414,LOC120062749,iqgap1,washc5
GO:0006334	nucleosome assembly	biological_process	3	972	39	34268	2.71	9.810e-02	4.223e-01		LOC120017932,LOC120017961,LOC120018068
GO:0006690	icosanoid metabolic process	biological_process	3	972	39	34268	2.71	9.810e-02	4.223e-01		LOC120029926,LOC120039976,LOC120052006
GO:0040007	growth	biological_process	4	972	62	34268	2.27	9.916e-02	4.239e-01	Y	LOC120022048,LOC120027965,LOC120028305,LOC120050435
GO:0048589	developmental growth	biological_process	4	972	62	34268	2.27	9.916e-02	4.239e-01	Y	LOC120022048,LOC120027965,LOC120028305,LOC120050435
GO:0032970	regulation of actin filament-based process	biological_process	12	972	278	34268	1.52	9.985e-02	4.254e-01		LOC120018241,LOC120019141,LOC120036063,LOC120041078,LOC120041942,LOC120043715,LOC120047350,LOC120048021,LOC120062414,LOC120062749,iqgap1,washc5
GO:0019901	protein kinase binding	molecular_function	11	972	251	34268	1.55	1.033e-01	4.365e-01		LOC120021988,LOC120030968,LOC120030969,LOC120034741,LOC120035382,LOC120050008,LOC120058352,cblb,ccny,fbxo7,spred1
GO:0005227	calcium-activated cation channel activity	molecular_function	3	972	40	34268	2.64	1.039e-01	4.365e-01		LOC120017966,LOC120040198,LOC120046058
GO:0180046	GPI anchored protein biosynthesis	biological_process	3	972	40	34268	2.64	1.039e-01	4.365e-01		LOC120047102,LOC120062235,pigq
GO:0019226	transmission of nerve impulse	biological_process	3	972	40	34268	2.64	1.039e-01	4.365e-01		LOC120037668,LOC120041637,LOC120044082
GO:0045177	apical part of cell	cellular_component	7	972	140	34268	1.76	1.042e-01	4.365e-01		LOC120019109,LOC120037504,LOC120041233,LOC120042044,LOC120066535,gna12a,slc2a2
GO:0140014	mitotic nuclear division	biological_process	5	972	88	34268	2.0	1.051e-01	4.388e-01		LOC120027100,LOC120030968,LOC120030969,LOC120036138,prc1b
GO:0098793	presynapse	cellular_component	15	972	369	34268	1.43	1.057e-01	4.396e-01		LOC120020067,LOC120024255,LOC120024771,LOC120025115,LOC120040568,LOC120041950,LOC120047799,LOC120052036,LOC120059029,LOC120064511,adgrl1a,bin1b,napab,rab40c,stx12
GO:0022603	regulation of anatomical structure morphogenesis	biological_process	14	972	340	34268	1.45	1.068e-01	4.425e-01		LOC120018241,LOC120019746,LOC120020574,LOC120022048,LOC120035934,LOC120036133,LOC120036309,LOC120040412,LOC120040415,LOC120040508,LOC120050435,LOC120059535,LOC120061638,rufy3
GO:0009986	cell surface	cellular_component	18	972	460	34268	1.38	1.075e-01	4.429e-01		LOC120019109,LOC120019858,LOC120022588,LOC120027434,LOC120028427,LOC120035382,LOC120039172,LOC120042766,LOC120044685,LOC120047334,LOC120058068,LOC120059075,LOC120062749,LOC120064503,LOC120064520,clstn2a,enox2,gpc5a
GO:0098797	plasma membrane protein complex	cellular_component	30	972	831	34268	1.27	1.076e-01	4.429e-01		LOC120017775,LOC120020369,LOC120025260,LOC120027434,LOC120028064,LOC120028096,LOC120030938,LOC120035599,LOC120036164,LOC120036483,LOC120037668,LOC120039400,LOC120039661,LOC120040195,LOC120040197,LOC120041637,LOC120044082,LOC120047334,LOC120057967,LOC120061446,LOC120061615,LOC120062048,LOC120063766,LOC120064520,LOC120065502
GO:0031109	microtubule polymerization or depolymerization	biological_process	4	972	64	34268	2.2	1.082e-01	4.435e-01		LOC120023558,LOC120030968,LOC120030969,LOC120036138
GO:0016324	apical plasma membrane	cellular_component	6	972	115	34268	1.84	1.093e-01	4.435e-01		LOC120019109,LOC120037504,LOC120041233,LOC120042044,LOC120066535,gna12a
GO:0007169	cell surface receptor protein tyrosine kinase signaling pathway	biological_process	17	972	431	34268	1.39	1.094e-01	4.435e-01		LOC120021988,LOC120025946,LOC120033173,LOC120040854,LOC120041781,LOC120050008,LOC120050848,LOC120051153,LOC120053907,LOC120053918,LOC120062019,LOC120062749,LOC120063465,blk,epha3,ror2,si:dkey-246i14.3
GO:1901888	regulation of cell junction assembly	biological_process	3	972	41	34268	2.58	1.099e-01	4.435e-01		LOC120028427,LOC120048021,clstn2a
GO:1901379	regulation of potassium ion transmembrane transport	biological_process	3	972	41	34268	2.58	1.099e-01	4.435e-01		LOC120028064,LOC120046000,wnk1b
GO:0030099	myeloid cell differentiation	biological_process	3	972	41	34268	2.58	1.099e-01	4.435e-01		LOC120037969,LOC120053918,pir
GO:0045595	regulation of cell differentiation	biological_process	15	972	373	34268	1.42	1.128e-01	4.526e-01		LOC120020574,LOC120022048,LOC120025342,LOC120026404,LOC120036133,LOC120036309,LOC120037817,LOC120040412,LOC120040415,LOC120041620,LOC120049221,LOC120050435,LOC120059043,LOC120059535,LOC120061638
GO:0007157	heterophilic cell-cell adhesion	biological_process	4	972	65	34268	2.17	1.129e-01	4.526e-01		LOC120018906,LOC120057499,adgrl1a,igsf21a
GO:2000145	regulation of cell motility	biological_process	14	972	344	34268	1.43	1.142e-01	4.561e-01		LOC120020574,LOC120022048,LOC120036133,LOC120036309,LOC120040412,LOC120040415,LOC120050435,LOC120058810,LOC120059075,LOC120059535,LOC120061638,LOC120062019,LOC120065930,plcg1
GO:0007155	cell adhesion	biological_process	35	972	996	34268	1.24	1.152e-01	4.561e-01		LOC120018601,LOC120018906,LOC120019360,LOC120020442,LOC120021179,LOC120026128,LOC120026163,LOC120027434,LOC120028424,LOC120028483,LOC120032453,LOC120035641,LOC120035933,LOC120037245,LOC120041682,LOC120046950,LOC120047334,LOC120049060,LOC120050431,LOC120050489,LOC120054371,LOC120055343,LOC120057499,LOC120062505,LOC120063774
GO:0004435	phosphatidylinositol-4,5-bisphosphate phospholipase C activity	molecular_function	3	972	42	34268	2.52	1.160e-01	4.561e-01		LOC120018034,LOC120023930,plcg1
GO:0004629	C-type glycerophospholipase activity	molecular_function	3	972	42	34268	2.52	1.160e-01	4.561e-01		LOC120018034,LOC120023930,plcg1
GO:0043473	pigmentation	biological_process	3	972	42	34268	2.52	1.160e-01	4.561e-01		LOC120026029,LOC120066770,slc24a5
GO:0003707	nuclear steroid receptor activity	molecular_function	3	972	42	34268	2.52	1.160e-01	4.561e-01		LOC120025770,LOC120027945,esrrga
GO:0030865	cortical cytoskeleton organization	biological_process	4	972	66	34268	2.14	1.176e-01	4.611e-01		LOC120022498,LOC120036648,LOC120064270,fhod3b
GO:0016887	ATP hydrolysis activity	molecular_function	17	972	437	34268	1.37	1.196e-01	4.672e-01		LOC120017775,LOC120020225,LOC120021805,LOC120022333,LOC120026149,LOC120038425,LOC120040277,LOC120047298,LOC120048477,LOC120048528,LOC120050102,LOC120053621,LOC120056831,LOC120063037,LOC120066624,ddx58,ighmbp2
GO:0006029	proteoglycan metabolic process	biological_process	3	972	43	34268	2.46	1.222e-01	4.740e-01		LOC120039875,LOC120052753,LOC120065879
GO:0007338	single fertilization	biological_process	3	972	43	34268	2.46	1.222e-01	4.740e-01		LOC120028155,LOC120031821,LOC120055372
GO:0051225	spindle assembly	biological_process	4	972	67	34268	2.1	1.224e-01	4.740e-01		LOC120027100,LOC120030968,LOC120030969,prc1b
GO:0070279	vitamin B6 binding	molecular_function	5	972	93	34268	1.9	1.249e-01	4.788e-01		LOC120032643,LOC120035871,LOC120037969,LOC120041970,shmt2
GO:0030170	pyridoxal phosphate binding	molecular_function	5	972	93	34268	1.9	1.249e-01	4.788e-01		LOC120032643,LOC120035871,LOC120037969,LOC120041970,shmt2
GO:0051258	protein polymerization	biological_process	5	972	93	34268	1.9	1.249e-01	4.788e-01		LOC120023558,LOC120030968,LOC120030969,LOC120036138,washc5
GO:1902903	regulation of supramolecular fiber organization	biological_process	11	972	261	34268	1.49	1.256e-01	4.802e-01		LOC120019141,LOC120023518,LOC120036063,LOC120041078,LOC120041942,LOC120043715,LOC120047350,LOC120048021,LOC120053667,LOC120062414,washc5
GO:0008017	microtubule binding	molecular_function	14	972	350	34268	1.41	1.260e-01	4.802e-01		LOC120020237,LOC120023518,LOC120027100,LOC120033391,LOC120039491,LOC120045717,LOC120051524,LOC120053667,LOC120055618,LOC120058008,mdm1,mtus1a,prc1b,reep3b
